Almac�n;CODIGO;Desc. c�digo;Stock;Caducidad;Ubicaci�n;Precio;Importe;P.de Venta;Importe Venta;Dif. Precio;Dif. Importe;ABC;Familia;Descripci�n;Desc. c�digo;VA_COLOR;VA_COLOR2;VA_TOOLTIP
1;998625;MICRALAX CITRATO/LAURIL SULFOACETATO 450 MG/ML + 45 MG/ML SOLUCION RECTAL 4 ENEMAS 5 ML;0;ene-30;;6,67;0;9,25;0;2,58;0;;01;Especialidad;MICRALAX CITRATO/LAURIL SULFOACETATO 450 MG/ML + 45 MG/ML SOLUCION RECTAL 4 ENEMAS 5 ML;;;Art�culos piso
1;863613;MICRODIOL 0,15 MG/0,03 MG 1 X 21 COMPRIMIDOS;0;sep-27;;;;0;;;;;01;Especialidad;MICRODIOL 0,15 MG/0,03 MG 1 X 21 COMPRIMIDOS;;;
1;787820;MICROGYNON 0,15 MG/0,03 MG 1 X 21 COMPRIMIDOS RECUBIERTOS;0;may-27;;;;0;;;;;01;Especialidad;MICROGYNON 0,15 MG/0,03 MG 1 X 21 COMPRIMIDOS RECUBIERTOS;;;
1;763950;MICTONORM FORTE DIFARMED 45 MG 28 CAPSULAS LIBERACION MODIFICADA;0;oct-27;;;;0;;;;;01;Especialidad;MICTONORM FORTE DIFARMED 45 MG 28 CAPSULAS LIBERACION MODIFICADA;;;
1;724241;MICTONORM FORTE 45 MG 28 CAPSULAS LIBERACION MODIFICADA;0;nov-28;;;;0;;;;;01;Especialidad;MICTONORM FORTE 45 MG 28 CAPSULAS LIBERACION MODIFICADA;;;
1;715411;MICTONORM 30 MG 28 CAPSULAS LIBERACION MODIFICADA;0;nov-28;;;;0;;;;;01;Especialidad;MICTONORM 30 MG 28 CAPSULAS LIBERACION MODIFICADA;;;
1;838193;MIDAZOLAM NORMON EFG 15 MG 5 AMPOLLAS SOLUCION INYECTABLE Y PARA PERFUSION 3 ML;0;;;;;0;;;;;01;Especialidad;MIDAZOLAM NORMON EFG 15 MG 5 AMPOLLAS SOLUCION INYECTABLE Y PARA PERFUSION 3 ML;;;
1;841155;MIDAZOLAM NORMON EFG 5 MG 10 AMPOLLAS SOLUCION INYECTABLE Y PARA PERFUSION 5 ML;0;;;;;0;;;;;01;Especialidad;MIDAZOLAM NORMON EFG 5 MG 10 AMPOLLAS SOLUCION INYECTABLE Y PARA PERFUSION 5 ML;;;
1;167511;MIGRASTICK FORTE ROLL ON 3 ML;0;;;;;0;;;;;106;Efectos y accesorios;MIGRASTICK FORTE ROLL ON 3 ML;;;
1;036595;MIKADO BETRES AMBIENTADOR DECORATIVO BERGAMOTA & JAZMIN 1 UD;0;may-30;;;;0;;;;;101;Parafarmacia;MIKADO BETRES AMBIENTADOR DECORATIVO BERGAMOTA & JAZMIN 1 UD;;;
1;036598;MIKADO BETRES AMBIENTADOR DECORATIVO MUSK Y FLOR DE MELOCOTON 1 UD;0;may-30;;;;0;;;;;101;Parafarmacia;MIKADO BETRES AMBIENTADOR DECORATIVO MUSK Y FLOR DE MELOCOTON 1 UD;;;
1;036597;MIKADO BETRES AMBIENTADOR DECORATIVO VAINILLA & VIOLETA 1 UD;0;may-30;;;;0;;;;;101;Parafarmacia;MIKADO BETRES AMBIENTADOR DECORATIVO VAINILLA & VIOLETA 1 UD;;;
1;583726;MILPRO 16/40 MG 4 COMPRIMIDOS RECUBIERTOS PARA GATOS;0;;;;;0;;;;;205;Veterinaria;MILPRO 16/40 MG 4 COMPRIMIDOS RECUBIERTOS PARA GATOS;;;
1;036978;MINIONS ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;0;mar-28;;;;0;;;;;101;Parafarmacia;MINIONS ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;;;
1;196297;MINIPLANTILLAS EXTRAFI SIL 2U;0;may-27;;;;0;;;;;106;Efectos y accesorios;MINIPLANTILLAS EXTRAFI SIL 2U;;;
1;999905;MINITRAN 5 MG/24 H 30 PARCHES TRANSDERMICOS 18 MG;0;oct-27;;;;0;;;;;01;Especialidad;MINITRAN 5 MG/24 H 30 PARCHES TRANSDERMICOS 18 MG;;;
1;036981;MINNIE ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;0;mar-28;;;;0;;;;;101;Parafarmacia;MINNIE ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;;;
1;654819;MINOCIN 100 MG 12 CAPSULAS;0;;;;;0;;;;;01;Especialidad;MINOCIN 100 MG 12 CAPSULAS;;;
1;703098;MINOXIDIL BIORGA 50 MG/ML SOLUCION CUTANEA 3 FRASCOS 60 ML + 3 ACCIONADORES DE BOQUILLA Y 2 ACCI;0;;;;;0;;;;;01;Especialidad;MINOXIDIL BIORGA 50 MG/ML SOLUCION CUTANEA 3 FRASCOS 60 ML + 3 ACCIONADORES DE BOQUILLA Y 2 ACCI;;;
1;703266;MINOXIDIL VI�AS 50 MG/ML SOLUCION CUTANEA 2 FRASCOS 120 ML;0;;;16,94;0;23,49;0;6,55;0;;01;Especialidad;MINOXIDIL VI�AS 50 MG/ML SOLUCION CUTANEA 2 FRASCOS 120 ML;;;
1;663756;MINOXIDIL VI�AS 50 MG/ML SOLUCION CUTANEA 3 FRASCOS 60 ML;0;;;;;0;;;;;01;Especialidad;MINOXIDIL VI�AS 50 MG/ML SOLUCION CUTANEA 3 FRASCOS 60 ML;;;
1;147951;MINOXIDILO 1KG ACOFAR;0;ago-28;;;;0;;;;;101;Parafarmacia;MINOXIDILO 1KG ACOFAR;;;
1;658150;MINURIN FLAS 120 MICROGRAMOS 30 LIOFILIZADOS ORALES;0;jul-28;;24,63;0;34,16;0;9,53;0;;01;Especialidad;MINURIN FLAS 120 MICROGRAMOS 30 LIOFILIZADOS ORALES;;;
1;664189;MIRAPEXIN 1,05 MG 30 COMPRIMIDOS LIBERACION PROLONGADA;0;;;;;0;;;;;01;Especialidad;MIRAPEXIN 1,05 MG 30 COMPRIMIDOS LIBERACION PROLONGADA;;;
1;664190;MIRAPEXIN 2,1 MG 30 COMPRIMIDOS LIBERACION PROLONGADA;0;;;64,05;0;88,84;0;24,79;0;;01;Especialidad;MIRAPEXIN 2,1 MG 30 COMPRIMIDOS LIBERACION PROLONGADA;;;
1;588801;MIRATAZ 20 MG/G POMADA TRANSDERMICA PARA GATOS 1 TUBO 5 G (CARTON);0;;;;;0;;;;;205;Veterinaria;MIRATAZ 20 MG/G POMADA TRANSDERMICA PARA GATOS 1 TUBO 5 G (CARTON);;;
1;651662;MIRTAZAPINA ALTER EFG 15 MG 30 COMPRIMIDOS RECUBIERTOS;0;nov-26;;;;0;;;;;01;Especialidad;MIRTAZAPINA ALTER EFG 15 MG 30 COMPRIMIDOS RECUBIERTOS;;;
1;732604;MIRTAZAPINA ALTER EFG 30 MG 56 COMPRIMIDOS RECUBIERTOS;0;ago-28;;;;0;;;;;01;Especialidad;MIRTAZAPINA ALTER EFG 30 MG 56 COMPRIMIDOS RECUBIERTOS;;;
1;725643;MIRTAZAPINA FLAS NORMOGEN EFG 15 MG 30 COMPRIMIDOS BUCODISPERSABLES;0;abr-28;;;;0;;;;;01;Especialidad;MIRTAZAPINA FLAS NORMOGEN EFG 15 MG 30 COMPRIMIDOS BUCODISPERSABLES;;;
1;726632;MIRTAZAPINA FLAS NORMOGEN EFG 15 MG 60 COMPRIMIDOS BUCODISPERSABLES;0;abr-28;;;;0;;;;;01;Especialidad;MIRTAZAPINA FLAS NORMOGEN EFG 15 MG 60 COMPRIMIDOS BUCODISPERSABLES;;;
1;725644;MIRTAZAPINA FLAS NORMOGEN EFG 30 MG 30 COMPRIMIDOS BUCODISPERSABLES;0;oct-27;;12,29;0;17,05;0;4,76;0;;01;Especialidad;MIRTAZAPINA FLAS NORMOGEN EFG 30 MG 30 COMPRIMIDOS BUCODISPERSABLES;;;
1;725645;MIRTAZAPINA FLAS NORMOGEN EFG 45 MG 30 COMPRIMIDOS BUCODISPERSABLES;0;jul-28;;;;0;;;;;01;Especialidad;MIRTAZAPINA FLAS NORMOGEN EFG 45 MG 30 COMPRIMIDOS BUCODISPERSABLES;;;
1;659941;MIRTAZAPINA NORMON EFG 15 MG 30 COMPRIMIDOS RECUBIERTOS;0;jun-28;;6,14;0;8,52;0;2,38;0;;01;Especialidad;MIRTAZAPINA NORMON EFG 15 MG 30 COMPRIMIDOS RECUBIERTOS;;;
1;659942;MIRTAZAPINA NORMON EFG 15 MG 60 COMPRIMIDOS RECUBIERTOS;0;oct-28;;12,29;0;17,05;0;4,76;0;;01;Especialidad;MIRTAZAPINA NORMON EFG 15 MG 60 COMPRIMIDOS RECUBIERTOS;;;
1;652078;MIRTAZAPINA NORMON EFG 30 MG 30 COMPRIMIDOS RECUBIERTOS;0;jun-28;;;;0;;;;;01;Especialidad;MIRTAZAPINA NORMON EFG 30 MG 30 COMPRIMIDOS RECUBIERTOS;;;
1;763338;MIRTAZAPINA NORMON EFG 30 MG 56 COMPRIMIDOS RECUBIERTOS;0;oct-28;;;;0;;;;;01;Especialidad;MIRTAZAPINA NORMON EFG 30 MG 56 COMPRIMIDOS RECUBIERTOS;;;
1;805382;MIRTAZAPINA STADA EFG 30 MG 30 COMPRIMIDOS RECUBIERTOS;0;jun-27;;;;0;;;;;01;Especialidad;MIRTAZAPINA STADA EFG 30 MG 30 COMPRIMIDOS RECUBIERTOS;;;
1;160426;MITOSYL POMADA 65 G;0;oct-27;;;;0;;;;;102;Dermofarmacia;MITOSYL POMADA 65 G;;;
1;197232;MODULASE 20 COMPRIMIDOS;0;;;;;0;;;;;103;Diet�tica;MODULASE 20 COMPRIMIDOS;;;
1;695489;MOLAXOLE EFG 30 SOBRES POLVO PARA SOLUCION ORAL;0;abr-28;;;;0;;;;;01;Especialidad;MOLAXOLE EFG 30 SOBRES POLVO PARA SOLUCION ORAL;;;
1;168447;MOLUSK SOLUC CUTANEA 3 G;0;jul-28;;;;0;;;;;106;Efectos y accesorios;MOLUSK SOLUC CUTANEA 3 G;;;
1;180508;MOLUTREX SOLUCION 3 ML;0;;;;;0;;;;;106;Efectos y accesorios;MOLUTREX SOLUCION 3 ML;;;
1;720445;MOMCORT 50 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 140 PULVERIZACIONES;0;jun-27;;;;0;;;;;01;Especialidad;MOMCORT 50 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 140 PULVERIZACIONES;;;
1;704482;MOMETASONA FUROATO STADA 50 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 140 PU;0;;;;;0;;;;;01;Especialidad;MOMETASONA FUROATO STADA 50 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 140 PU;;;
1;699638;MOMETASONA FUROATO TEVA 50 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 140 PUL;0;;;6,48;0;8,99;0;2,51;0;;01;Especialidad;MOMETASONA FUROATO TEVA 50 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 140 PUL;;;
1;658126;MOMETASONA KORHISPANA EFG 1 MG/ML SOLUCION CUTANEA 1 FRASCO 60 ML;0;;;;;0;;;;;01;Especialidad;MOMETASONA KORHISPANA EFG 1 MG/ML SOLUCION CUTANEA 1 FRASCO 60 ML;;;
1;696956;MONOLITUM EFG 15 MG 28 CAPSULAS GASTRORRESISTENTES;0;jul-26;;;;0;;;;;01;Especialidad;MONOLITUM EFG 15 MG 28 CAPSULAS GASTRORRESISTENTES;;;
1;696954;MONOLITUM EFG 30 MG 28 CAPSULAS GASTRORRESISTENTES;0;abr-27;;11,48;0;15,92;0;4,44;0;;01;Especialidad;MONOLITUM EFG 30 MG 28 CAPSULAS GASTRORRESISTENTES;;;
1;663836;MONOLITUM FLAS 15 MG 56 COMPRIMIDOS BUCODISPERSABLES;0;abr-27;;;;0;;;;;01;Especialidad;MONOLITUM FLAS 15 MG 56 COMPRIMIDOS BUCODISPERSABLES;;;
1;663837;MONOLITUM FLAS 30 MG 28 COMPRIMIDOS BUCODISPERSABLES;0;dic-26;;11,48;0;15,92;0;4,44;0;;01;Especialidad;MONOLITUM FLAS 30 MG 28 COMPRIMIDOS BUCODISPERSABLES;;;
1;663838;MONOLITUM FLAS 30 MG 56 COMPRIMIDOS BUCODISPERSABLES;0;jul-27;;;;0;;;;;01;Especialidad;MONOLITUM FLAS 30 MG 56 COMPRIMIDOS BUCODISPERSABLES;;;
1;724743;MONOPROST DIFARMED 50 MICROGRAMOS/ML COLIRIO EN SOLUCION 30 MONODOSIS 0,2 ML;0;feb-27;;;;0;;;;;01;Especialidad;MONOPROST DIFARMED 50 MICROGRAMOS/ML COLIRIO EN SOLUCION 30 MONODOSIS 0,2 ML;;;
1;693698;MONOPROST 50 MICROGRAMOS/ML COLIRIO EN SOLUCION 30 MONODOSIS 0,2 ML;0;may-27;;11,25;0;15,61;0;4,36;0;;01;Especialidad;MONOPROST 50 MICROGRAMOS/ML COLIRIO EN SOLUCION 30 MONODOSIS 0,2 ML;;;
1;689528;MONTELUKAST NORMON EFG 10 MG 28 COMPRIMIDOS RECUBIERTOS;0;mar-27;;15,18;0;21,06;0;5,88;0;;01;Especialidad;MONTELUKAST NORMON EFG 10 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;681207;MONTELUKAST NORMON EFG 4 MG 28 COMPRIMIDOS MASTICABLES;0;;;;;0;;;;;01;Especialidad;MONTELUKAST NORMON EFG 4 MG 28 COMPRIMIDOS MASTICABLES;;;
1;680984;MONTELUKAST NORMON EFG 4 MG 28 SOBRES GRANULADO ORAL;0;sep-27;;12,14;0;16,84;0;4,7;0;;01;Especialidad;MONTELUKAST NORMON EFG 4 MG 28 SOBRES GRANULADO ORAL;;;
1;681232;MONTELUKAST NORMON EFG 5 MG 28 COMPRIMIDOS MASTICABLES;0;oct-26;;;;0;;;;;01;Especialidad;MONTELUKAST NORMON EFG 5 MG 28 COMPRIMIDOS MASTICABLES;;;
1;694799;MONUROL EFG 3 G 1 SOBRE GRANULADO PARA SOLUCION ORAL;0;sep-28;;;;0;;;;;01;Especialidad;MONUROL EFG 3 G 1 SOBRE GRANULADO PARA SOLUCION ORAL;;;
1;694800;MONUROL EFG 3 G 2 SOBRES GRANULADO PARA SOLUCION ORAL;0;oct-28;;3,41;0;4,73;0;1,32;0;;01;Especialidad;MONUROL EFG 3 G 2 SOBRES GRANULADO PARA SOLUCION ORAL;;;
1;162897;MORDEDOR REFRIG SUAVIN +4M ET2;0;dic-30;;;;0;;;;;106;Efectos y accesorios;MORDEDOR REFRIG SUAVIN +4M ET2;;;
1;162896;MORDEDOR SUAVIN GOMA+0M ETAPA1;0;dic-30;;;;0;;;;;106;Efectos y accesorios;MORDEDOR SUAVIN GOMA+0M ETAPA1;;;
1;163441;MORDEX PLUS 9 ML;0;ago-27;;;;0;;;;;102;Dermofarmacia;MORDEX PLUS 9 ML;;;
1;159793;MORDEX SOLU 9 ML;0;;;0;0;18,95;0;18,95;0;;102;Dermofarmacia;MORDEX SOLU 9 ML;;;
1;656671;MORFINA SERRA 10 MG/ML 1 AMPOLLA SOLUCION INYECTABLE 1 ML;0;ene-28;;;;0;;;;;01;Especialidad;MORFINA SERRA 10 MG/ML 1 AMPOLLA SOLUCION INYECTABLE 1 ML;;;
1;789693;MOSEGOR 0,25 MG/5 ML SOLUCION ORAL 1 FRASCO 200 ML;0;;;;;0;;;;;01;Especialidad;MOSEGOR 0,25 MG/5 ML SOLUCION ORAL 1 FRASCO 200 ML;;;
1;946582;MOTILIUM 1 MG/ML SUSPENSION ORAL 1 FRASCO 200 ML;0;oct-26;;;;0;;;;;01;Especialidad;MOTILIUM 1 MG/ML SUSPENSION ORAL 1 FRASCO 200 ML;;;
1;946590;MOTILIUM 10 MG 30 COMPRIMIDOS RECUBIERTOS;0;jun-28;;;;0;;;;;01;Especialidad;MOTILIUM 10 MG 30 COMPRIMIDOS RECUBIERTOS;;;
1;767574;MOTIVAN 20 MG 28 COMPRIMIDOS RECUBIERTOS;0;ene-27;;;;0;;;;;01;Especialidad;MOTIVAN 20 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;858936;MOTIVAN 20 MG 56 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;MOTIVAN 20 MG 56 COMPRIMIDOS RECUBIERTOS;;;
1;764822;MOUNJARO KWIKPEN 10 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;0;abr-27;;;;0;;;;;01;Especialidad;MOUNJARO KWIKPEN 10 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;;;
1;764825;MOUNJARO KWIKPEN 15 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;0;;;;;0;;;;;01;Especialidad;MOUNJARO KWIKPEN 15 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;;;
1;764820;MOUNJARO KWIKPEN 2,5 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;0;ene-27;;;;0;;;;;01;Especialidad;MOUNJARO KWIKPEN 2,5 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;;;
1;764819;MOUNJARO KWIKPEN 5 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;0;ene-27;;;;0;;;;;01;Especialidad;MOUNJARO KWIKPEN 5 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;;;
1;764821;MOUNJARO KWIKPEN 7,5 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;0;;;;;0;;;;;01;Especialidad;MOUNJARO KWIKPEN 7,5 MG/DOSIS 1 PLUMA PRECARGADA SOLUCION INYECTABLE 2,4ML;;;
1;679597;MOVALIS 15 MG 20 COMPRIMIDOS;0;may-27;;;;0;;;;;01;Especialidad;MOVALIS 15 MG 20 COMPRIMIDOS;;;
1;677290;MOVICOL PEDIATRICO 6,9 G 30 SOBRES POLVO PARA SOLUCION ORAL (SABOR CHOCOLATE);0;mar-28;;;;0;;;;;01;Especialidad;MOVICOL PEDIATRICO 6,9 G 30 SOBRES POLVO PARA SOLUCION ORAL (SABOR CHOCOLATE);;;
1;654515;MOVICOL PEDIATRICO 6,9 G 30 SOBRES POLVO PARA SOLUCION ORAL (SABOR NEUTRO);0;may-28;;12,4;0;17,2;0;4,8;0;;01;Especialidad;MOVICOL PEDIATRICO 6,9 G 30 SOBRES POLVO PARA SOLUCION ORAL (SABOR NEUTRO);;;
1;685618;MOVICOL 13,7 G 30 SOBRES POLVO PARA SOLUCION ORAL NEUTRO;0;;;;;0;;;;;01;Especialidad;MOVICOL 13,7 G 30 SOBRES POLVO PARA SOLUCION ORAL NEUTRO;;;
1;710625;MOVICOL 13,8 G 10 SOBRES SOLUCION ORAL 25 ML;0;;;;;0;;;;;01;Especialidad;MOVICOL 13,8 G 10 SOBRES SOLUCION ORAL 25 ML;;;
1;672287;MOVICOL 13,8 G 20 SOBRES POLVO PARA SOLUCION ORAL;0;sep-28;;;;0;;;;;01;Especialidad;MOVICOL 13,8 G 20 SOBRES POLVO PARA SOLUCION ORAL;;;
1;677291;MOVICOL 13,8 G 30 SOBRES POLVO PARA SOLUCION ORAL;0;oct-28;;15,43;0;21,4;0;5,97;0;;01;Especialidad;MOVICOL 13,8 G 30 SOBRES POLVO PARA SOLUCION ORAL;;;
1;710627;MOVICOL 13,8 G 30 SOBRES SOLUCION ORAL 25 ML;0;nov-27;;;;0;;;;;01;Especialidad;MOVICOL 13,8 G 30 SOBRES SOLUCION ORAL 25 ML;;;
1;709151;MOVIPREP DIFARMED 2 SOBRES A 112 G + 2 SOBRES B 11 G POLVO SOLUCION ORAL;0;feb-28;;;;0;;;;;01;Especialidad;MOVIPREP DIFARMED 2 SOBRES A 112 G + 2 SOBRES B 11 G POLVO SOLUCION ORAL;;;
1;656284;MOVIPREP 2 SOBRES A 112 G + 2 SOBRES B 11 G POLVO SOLUCION ORAL;0;;;;;0;;;;;01;Especialidad;MOVIPREP 2 SOBRES A 112 G + 2 SOBRES B 11 G POLVO SOLUCION ORAL;;;
1;673610;MOVIPREP 2 SOBRES A 112 G + 2 SOBRES B 11 G POLVO SOLUCION ORAL (SABOR NARANJA);0;;;;;0;;;;;01;Especialidad;MOVIPREP 2 SOBRES A 112 G + 2 SOBRES B 11 G POLVO SOLUCION ORAL (SABOR NARANJA);;;
1;711481;MOXIFLOXACINO NORMON EFG 400 MG 5 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;MOXIFLOXACINO NORMON EFG 400 MG 5 COMPRIMIDOS RECUBIERTOS;;;
1;711482;MOXIFLOXACINO NORMON EFG 400 MG 7 COMPRIMIDOS RECUBIERTOS;0;jul-28;;;;0;;;;;01;Especialidad;MOXIFLOXACINO NORMON EFG 400 MG 7 COMPRIMIDOS RECUBIERTOS;;;
1;981373;MST CONTINUS 10 MG 60 COMPRIMIDOS LIBERACION PROLONGADA;0;;;;;0;;;;;01;Especialidad;MST CONTINUS 10 MG 60 COMPRIMIDOS LIBERACION PROLONGADA;;;
1;679548;MST CONTINUS 15 MG 60 COMPRIMIDOS LIBERACION PROLONGADA;0;oct-27;;;;0;;;;;01;Especialidad;MST CONTINUS 15 MG 60 COMPRIMIDOS LIBERACION PROLONGADA;;;
1;679555;MST CONTINUS 5 MG 60 COMPRIMIDOS LIBERACION PROLONGADA;0;;;;;0;;;;;01;Especialidad;MST CONTINUS 5 MG 60 COMPRIMIDOS LIBERACION PROLONGADA;;;
1;722321;MUCIBRON FORTE 6 MG/ML SOLUCION ORAL 1 FRASCO 250 ML;0;;;;;0;;;;;01;Especialidad;MUCIBRON FORTE 6 MG/ML SOLUCION ORAL 1 FRASCO 250 ML;;;
1;701276;MUCOACTIOL 50 MG/ML SOLUCION ORAL 1 FRASCO 200 ML;0;;;;;0;;;;;01;Especialidad;MUCOACTIOL 50 MG/ML SOLUCION ORAL 1 FRASCO 200 ML;;;
1;756833;MUCOSAN PEDIATRICO 3 MG/ML JARABE 1 FRASCO 200 ML;0;;;;;0;;;;;01;Especialidad;MUCOSAN PEDIATRICO 3 MG/ML JARABE 1 FRASCO 200 ML;;;
1;693321;MUCOSAN RETARD 75 MG 10 CAPSULAS LIBERACION PROLONGADA;0;;;;;0;;;;;01;Especialidad;MUCOSAN RETARD 75 MG 10 CAPSULAS LIBERACION PROLONGADA;;;
1;696278;MUCOSAN RETARD 75 MG 30 CAPSULAS LIBERACION PROLONGADA;0;;;;;0;;;;;01;Especialidad;MUCOSAN RETARD 75 MG 30 CAPSULAS LIBERACION PROLONGADA;;;
1;656245;MUCOSAN 6 MG/ML JARABE 1 FRASCO 250 ML;0;;;8,54;0;11,85;0;3,31;0;;01;Especialidad;MUCOSAN 6 MG/ML JARABE 1 FRASCO 250 ML;;;
1;036531;MULETILLA BASTON PLEGABLE GARCIA 1 UNIDAD;0;;;;;0;;;;;101;Parafarmacia;MULETILLA BASTON PLEGABLE GARCIA 1 UNIDAD;;;
1;166001;MULTICENTRUM MUJER 30 COMP;0;;;;;0;;;;;103;Diet�tica;MULTICENTRUM MUJER 30 COMP;;;
1;189694;MULTIDERMOL GEL DUCHA 750 ML 2 UD 50%;0;may-27;;;;0;;;;;101;Parafarmacia;MULTIDERMOL GEL DUCHA 750 ML 2 UD 50%;;;
1;330712;MULTIDERMOL GEL 1 ENVASE 750 ML;0;;;0;0;11,95;0;11,95;0;;102;Dermofarmacia;MULTIDERMOL GEL 1 ENVASE 750 ML;;;
1;180530;MULTIVITAMIN FARLINE 60 COMP;0;;;;;0;;;;;103;Diet�tica;MULTIVITAMIN FARLINE 60 COMP;;;
1;159272;MU�E METAPULGAR INNOVA T1;0;;;;;0;;;;;106;Efectos y accesorios;MU�E METAPULGAR INNOVA T1;;;
1;159273;MU�E METAPULGAR INNOVA T2;0;nov-27;;;;0;;;;;106;Efectos y accesorios;MU�E METAPULGAR INNOVA T2;;;
1;190958;MU�EQ ESTABILIZ FLS ADVANCE TU;0;may-29;;;;0;;;;;106;Efectos y accesorios;MU�EQ ESTABILIZ FLS ADVANCE TU;;;
1;190954;MU�EQ INMOV ADVANCE PALMAR T1;0;nov-29;;;;0;;;;;106;Efectos y accesorios;MU�EQ INMOV ADVANCE PALMAR T1;;;
1;190955;MU�EQ INMOV ADVANCE PALMAR T2;0;sep-29;;;;0;;;;;106;Efectos y accesorios;MU�EQ INMOV ADVANCE PALMAR T2;;;
1;190956;MU�EQ INMOV PULGAR ADVANCE T1;0;sep-29;;;;0;;;;;106;Efectos y accesorios;MU�EQ INMOV PULGAR ADVANCE T1;;;
1;190957;MU�EQ INMOV PULGAR ADVANCE T2;0;feb-30;;;;0;;;;;106;Efectos y accesorios;MU�EQ INMOV PULGAR ADVANCE T2;;;
1;240515;MU�EQUERA AJUST FUTURO SM;0;;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA AJUST FUTURO SM;;;
1;210590;MU�EQUERA FARMAL METAC T UNICA;0;;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA FARMAL METAC T UNICA;;;
1;150322;MU�EQUERA FARMALASTIC FERULA G;0;ene-30;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA FARMALASTIC FERULA G;;;
1;150321;MU�EQUERA FARMALASTIC FERULA M;0;feb-30;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA FARMALASTIC FERULA M;;;
1;150320;MU�EQUERA FARMALASTIC FERULA P;0;mar-30;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA FARMALASTIC FERULA P;;;
1;441469;MU�EQUERA FARMALASTIC GD;0;may-27;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA FARMALASTIC GD;;;
1;441451;MU�EQUERA FARMALASTIC MD;0;sep-29;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA FARMALASTIC MD;;;
1;159071;MU�EQUERA FARMALASTIC NEOP T U;0;abr-30;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA FARMALASTIC NEOP T U;;;
1;441444;MU�EQUERA FARMALASTIC PQ;0;may-28;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA FARMALASTIC PQ;;;
1;441097;MU�EQUERA METC VENTUBEL T 1;0;abr-29;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA METC VENTUBEL T 1;;;
1;441105;MU�EQUERA METC VENTUBEL T 2;0;jul-29;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA METC VENTUBEL T 2;;;
1;150870;MU�EQUERA METC VENTUBEL T 3;0;jul-29;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA METC VENTUBEL T 3;;;
1;179303;MU�EQUERA PULGAR AIRTEX DCH TU;0;;;;;0;;;;;101;Parafarmacia;MU�EQUERA PULGAR AIRTEX DCH TU;;;
1;179302;MU�EQUERA PULGAR AIRTEX IZQ TU;0;;;;;0;;;;;101;Parafarmacia;MU�EQUERA PULGAR AIRTEX IZQ TU;;;
1;200711;MU�EQUERA VELC INNOV GDEG BG;0;feb-30;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA VELC INNOV GDEG BG;;;
1;200710;MU�EQUERA VELC INNOVA T PM BG;0;feb-30;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA VELC INNOVA T PM BG;;;
1;158666;MU�EQUERA VELCRO INNOVA T GXG;0;abr-30;;;;0;;;;;106;Efectos y accesorios;MU�EQUERA VELCRO INNOVA T GXG;;;
