Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12;
660861;8470006608616;DERCUTANE 5 MG 50 CAPS;13;1;1;2;0;0;0;2;2;0;0;4;1;
268243;8470002682436;DERMALIBOUR+BARR CR PROT 100ML;1;0;0;0;0;0;1;0;0;0;0;0;0;
186228;8470001862280;DERMAPLAST ACTIVE KINESIOLO CN;2;0;0;0;0;1;0;0;0;0;1;0;0;
358598;8470003585989;DERMAPLAST ACTIVE SPORT TAPE;5;0;0;1;0;1;0;0;0;1;0;1;1;
313973;8470003139731;DERMIUREA 10% 200 ML;1;0;0;0;0;0;0;1;0;0;0;0;0;
743039;8470007430391;DERMOFIX 2% POLVO 30 G;1;0;0;0;0;0;0;1;0;0;0;0;0;
811737;8470008117376;DERMOFIX CR 30 G;2;0;0;0;0;0;0;0;0;1;1;0;0;
651539;8470006515396;DERMOFIX CR 60 G;5;0;0;4;1;0;0;0;0;0;0;0;0;
830471;8470008304714;DERMOSA HIDROC 1 % PDA 30 G;3;0;0;0;0;0;1;0;1;1;0;0;0;
849760;8470008497607;DERMOVAGISIL CREMA 20 GR;1;0;0;0;0;0;1;0;0;0;0;0;0;
195703;8470001957030;DERNOVE SUPERLATIVE BOOSTER FACIAL 10ML;1;0;0;0;0;0;0;0;0;0;0;0;1;
965590;8470009655907;DESENFRIOL C 10 SOBR;12;1;1;2;3;0;1;0;2;1;0;1;0;
209700;8470002097001;DESENSIN FLUOR GEL 75 ML;1;0;0;0;0;1;0;0;0;0;0;0;0;
176115;8470001761156;DESENSIN PLUS PASTA 125 ML;2;0;1;0;1;0;0;0;0;0;0;0;0;
168595;8470001685957;DESENSIN REPAIR COLUTORIO500ML;14;1;1;1;3;0;2;1;0;2;1;1;1;
183313;8470001833136;DESENSIN REPAIR PASTA 125 ML;11;1;0;1;1;1;1;1;1;1;2;0;1;
VET80006;VET80006;DESINCLOR CLORHEX ROSA 1%500ML;1;0;0;0;0;1;0;0;0;0;0;0;0;
691280;8470006912805;DESLORATADINA FLAS COM 5MG20CO;12;0;1;2;0;2;0;3;2;2;0;0;0;
689510;8470006895108;DESLORATADINA NORMON 5MG 20COM;13;0;0;2;3;2;2;1;1;2;0;0;0;
688547;8470006885475;DESLORATADINA RATIO 5 MG 20 CO;2;0;0;0;0;0;1;1;0;0;0;0;0;
654123;8470006541234;DEXAFREE 1MGML COLI 20X0.4 ML;2;0;0;0;0;0;0;1;0;0;0;1;0;
713561;8470007135616;DEXAMETASONA KRKA 20MG 30COM;2;0;0;0;0;2;0;0;0;0;0;0;0;
159078;8470001590787;DEXERYL CREMA EMOL 500 GR;14;1;0;2;1;0;0;0;1;3;2;3;1;
352829;8470003528290;DEXERYL CREMA EMOLIENTE 250 GR;3;1;0;0;1;0;0;0;0;0;0;1;0;
182387;8470001823878;DEXERYL SHOWER 200 ML;2;0;0;0;0;0;0;0;1;0;0;0;1;
182388;8470001823885;DEXERYL SHOWER 500 ML;1;0;0;0;0;0;0;0;0;1;0;0;0;
699073;8470006990735;DEXKETOPROFENO CINFA 25MG 20CO;1;0;0;0;0;0;0;0;0;0;1;0;0;
698669;8470006986691;DEXKETOPROFENO NORM25MG20COM;23;2;3;0;3;0;6;4;0;0;4;0;1;
730483;8470007304838;DEXKETOPROFENO NORMON 25MG20CA;1;0;0;0;0;0;0;0;0;0;1;0;0;
726569;8470007265696;DEXULAC BARNIZ U�AS 80MGG 7ML;3;0;0;0;0;0;1;1;0;0;0;0;1;
193727;8470001937278;DEXYANE CREMA BARRERA 100ML;1;0;0;0;0;0;1;0;0;0;0;0;0;
179607;8470001796073;DEXYANE MED CREMA 100 ML;1;0;0;0;0;0;0;0;0;0;0;1;0;
980219;8470009802196;DEZACOR 30 MG 10 COMP;3;0;0;0;1;0;0;2;0;0;0;0;0;
172355;8470001723550;DIABALANCE GEL GLUCOSA PED 8UD;3;0;0;0;0;0;0;0;0;1;1;1;0;
855304;8470008553044;DIANE 35 DIARIO 28 COMP;24;0;0;3;3;2;3;2;1;2;3;3;2;
710218;8470007102182;DIAZEPAM CINFA 5MG 30COM;2;1;0;0;0;0;0;0;0;0;0;1;0;
711189;8470007111894;DIAZEPAM CINFA 5MG 40COM;1;0;0;0;0;0;0;0;0;1;0;0;0;
731012;8470007310129;DIAZEPAM NORMON 10MG 25COM;14;1;0;1;0;1;3;2;1;2;1;1;1;
731013;8470007310136;DIAZEPAM NORMON 10MG 30COM;7;1;0;1;2;1;1;0;0;1;0;0;0;
731011;8470007310112;DIAZEPAM NORMON 2.5MG 40COM;5;0;1;1;0;0;1;0;0;0;2;0;0;
731046;8470007310464;DIAZEPAM NORMON 5MG 30COM;31;1;5;1;3;2;5;3;2;1;2;5;1;
731047;8470007310471;DIAZEPAM NORMONGEN 5MG 40CO;26;1;7;1;4;0;1;3;0;2;2;2;3;
723762;8470007237624;DIAZEPAM VIR 2MG 30COM;1;0;0;0;0;0;0;0;0;0;0;1;0;
659730;8470006597309;DIAZEPAN LEO 2 MG 30 COMP;1;0;0;0;0;1;0;0;0;0;0;0;0;
958421;8470009584214;DIAZEPAN PRODES 10 MG 30 COMP;8;6;0;0;1;0;0;0;0;0;1;0;0;
851402;8470008514021;DIAZEPAN PRODES 2.5 MG 40 COM;9;2;2;4;0;0;1;0;0;0;0;0;0;
958413;8470009584139;DIAZEPAN PRODES 5 MG 30 COMP;12;1;1;0;0;0;3;1;2;1;1;1;1;
658351;8470006583517;DICLOFENACO CINFA 50 MG 40 COM;5;1;0;0;2;0;0;1;0;0;0;0;1;
684324;8470006843246;DICLOFENACO LEPORI COL 30MONOD;2;0;0;0;0;0;1;0;0;1;0;0;0;
713628;8470007136286;DICLOFENACO NORM 50MG 20C DISP;2;0;0;0;1;1;0;0;0;0;0;0;0;
656712;8470006567128;DICLOFENACO NORM 50MG 40C DISP;6;2;0;0;0;0;0;0;1;2;1;0;0;
680421;8470006804216;DICLOFENACO NORMON 50MG 40COMP;17;2;0;1;1;1;4;2;3;0;1;1;1;
766455;8470007664550;DICLOKERN FORTE GEL23.2MGG150;1;0;0;0;1;0;0;0;0;0;0;0;0;
113305;8470001133052;DIDISAN RTU 500 ML;1;0;0;0;0;0;0;0;0;0;1;0;0;
758232;8470007582328;DIFENADEX 25MG 10CAP;3;0;0;0;0;0;0;0;0;1;0;0;2;
693207;8470006932070;DIFENADOL 400 MG 20 SOBRES;2;0;0;0;1;0;0;0;1;0;0;0;0;
759281;8470007592815;DIFENADOL NORMON 400MG 20 COMP;79;0;6;2;8;5;4;4;9;5;20;9;7;
728605;8470007286059;DIFENATIL 1G 10COMP;32;3;1;8;5;1;2;3;3;1;0;0;5;
767821;8470007678212;DIFENATIL 500 MG;2;1;1;0;0;0;0;0;0;0;0;0;0;
766382;8470007663829;DIFENATIL 650MG 20COM;14;0;2;5;2;0;2;0;1;2;0;0;0;
763742;8470007637424;DIFENATIL INFA 100MGML60ML;3;1;0;1;0;0;0;1;0;0;0;0;0;
763743;8470007637431;DIFENATIL INFA 100MGML90ML;6;1;1;1;2;0;1;0;0;0;0;0;0;
800136;8470008001361;DIFFERINE 0.1 % GEL 50 G;1;0;0;0;0;0;0;0;0;0;0;0;1;
762328;8470007623281;DIFUR 120 MG 96 CAPS;4;0;0;0;0;0;0;0;1;1;1;0;1;
972489;8470009724894;DIGOXINA KERN 0.25 MG 50 COMP;5;1;0;0;1;0;1;0;1;0;1;0;0;
688678;8470006886786;DILIBAN 75650 MG 60 COM;16;1;2;2;2;1;2;1;1;0;1;2;1;
725315;8470007253150;DIMETRIO 2MG 28COM;3;0;0;0;0;0;0;0;0;0;0;1;2;
221738;8470002217386;DIORREN STOP&GO 10 SOBRES;1;0;0;0;1;0;0;0;0;0;0;0;0;
201868;8470002018686;DIORREN STOP&HYDRATE 9 SOBRES;1;0;0;0;0;0;0;0;1;0;0;0;0;
720631;8470007206316;DIOVAN 160 MG 28 COMP;48;2;1;1;1;2;10;5;6;4;6;5;5;
719525;8470007195252;DIOVAN 160 MG 28 COMP DIF;8;2;3;2;1;0;0;0;0;0;0;0;0;
659091;8470006590911;DIOVAN 320 MG 28 COM;11;1;0;1;2;1;1;1;1;1;0;1;1;
715581;8470007155812;DIOVAN 80 MG 28 COMP;34;5;3;3;2;3;2;3;3;2;2;3;3;
653423;8470006534236;DIPRODERM 0.05% CR 30 G;2;0;0;0;0;0;0;0;0;0;0;1;1;
653424;8470006534243;DIPRODERM 0.05% PDA 30 G;1;0;0;0;1;0;0;0;0;0;0;0;0;
805762;8470008057627;DIPRODERM 0.05% SOLU 60 ML;1;0;0;0;0;0;0;1;0;0;0;0;0;
745851;8470007458517;DIPROGENTA CR 30 G;14;1;0;2;2;0;0;3;2;1;0;1;2;
694031;8470006940310;DIPROGENTA CR 50 GR;6;1;0;0;0;1;1;0;0;3;0;0;0;
729556;8470007295563;DISBRON COLECACIF CAP 25000 UI;25;1;1;1;1;0;2;1;0;4;3;7;4;
727860;8470007278603;DISIMET 501000MG 56COM;4;0;0;0;0;1;0;0;0;0;1;1;1;
746081;8470007460817;DISNEUMON PERNASAL AEROSOL;11;0;1;0;2;4;0;0;0;1;0;0;3;
771196;8470007711964;DISOLGAS 257. 5MG 30 CAPS;3;1;1;0;0;0;0;0;0;0;0;1;0;
654161;8470006541616;DISTRANEURINE 192 MG 30 CAPS;2;1;0;0;0;0;0;0;0;0;0;1;0;
971812;8470009718121;DITROPAN 5 MG 60 COMP;9;1;0;1;2;1;0;2;0;1;1;0;0;
DIVNA787;DIVNA787;DIVNA BARRA LABIOS COLORES VARIOS;1;0;0;0;0;0;0;0;0;0;1;0;0;
DIVNA001;DIVNA001;DIVNA LAPIZ DE OJOS VARIOS COLORES;4;0;0;0;0;0;0;0;2;0;2;0;0;
727565;8470007275657;DIZINEL 2040 MG EFG 20 COMP;18;0;3;3;1;0;1;2;1;2;4;1;0;
741116;8470007411161;DOBUPAL RETARD 75 MG 30 CAPS;12;2;0;1;2;0;0;1;1;1;1;2;1;
193511;8470001935113;DODOT PRO SENSITIVE T0 <3KG38U;4;0;0;0;0;0;0;0;0;0;0;3;1;
193512;8470001935120;DODOT PRO SENSITIVET1 2-5KG38U;3;0;0;0;0;0;0;0;1;0;1;1;0;
193513;8470001935137;DODOT PRO SENSITIVET2 4-8KG36U;1;0;0;0;0;0;0;0;0;0;1;0;0;
212025;8470002120259;DODOT TOALLITAS PUREAQUA48U;1;0;0;0;0;1;0;0;0;0;0;0;0;
683748;8470006837481;DOLALGIAL 125 MG 20 COMP;1;0;0;0;0;0;0;0;0;0;1;0;0;
722035;8470007220350;DOLENGRIP 10SOBRES;1;0;0;0;0;0;0;0;0;0;1;0;0;
901249;8470009012496;DOLO VOLTAREN 46.5 MG 20 COMP;1;0;0;0;0;0;0;0;0;0;1;0;0;
672670;8470006726709;DOLOCATIL 1 G 40 COMP;30;0;1;0;5;0;0;7;1;4;3;6;3;
696643;8470006966433;DOLOCATIL CODEINA 500MG 30COMP;2;1;0;0;0;0;0;0;0;0;0;1;0;
911693;8470009116934;DOLOCATIL CODEINA 65030M 20CO;1;0;1;0;0;0;0;0;0;0;0;0;0;
715017;8470007150176;DOLOSTOP 1G 10 COMP;25;3;3;1;10;3;4;0;0;1;0;0;0;
654658;8470006546581;DOLOTREN 75MG SOL INYEC 6X3 ML;1;0;1;0;0;0;0;0;0;0;0;0;0;
990721;8470009907211;DOLOTREN RETARD 100 MG 20 CAPS;1;0;0;0;0;0;0;0;0;0;0;0;1;
700680;8470007006800;DOLQUINE 200 MG 30 COMP;25;0;0;3;0;4;2;1;3;3;1;4;4;
685174;8470006851746;DOLQUINE 200 MG 60 COM;15;1;1;3;1;0;1;2;0;2;1;2;1;
764610;8470007646105;DOLQUINE 300 MG 30 COMP;4;0;1;1;1;0;1;0;0;0;0;0;0;
970640;8470009706401;DOMPERIDONA GAMIR 10 MG 30CAPS;2;1;0;0;0;0;0;1;0;0;0;0;0;
186138;8470001861382;DONACILUS 30 CAPS;1;0;0;0;0;0;0;0;0;0;0;1;0;
685822;8470006858226;DONEPEZILO NORMON 10MG 28COM;8;0;0;0;0;1;1;0;2;1;1;1;1;
685814;8470006858141;DONEPEZILO NORMON 5 MG 28 COMP;9;0;0;0;0;1;0;1;0;3;1;0;3;
765832;8470007658320;DONEPEZILO TECNIGEN 5MG 56COM;2;0;1;0;1;0;0;0;0;0;0;0;0;
216288;8470002162884;DONNA PLUS FLORA INT INMU 14CA;19;1;2;1;1;1;0;5;3;2;3;0;0;
182502;8470001825025;DONNA PLUS MULTIFLORA 15COM;2;0;0;1;1;0;0;0;0;0;0;0;0;
189703;8470001897039;DONNAPLUS GINEGEL 35ML;1;0;0;0;0;0;0;0;0;0;0;1;0;
177798;8470001777980;DONNAPLUS LESSURIN 60COMP;9;1;1;1;3;1;1;0;1;0;0;0;0;
191008;8470001910080;DONNAPLUS MENOCIFUGA FORTE 30C;2;0;1;0;0;0;0;0;0;0;0;0;1;
170868;8470001708687;DONNAPLUS+ FLORA INTIMA 14CAP;9;0;0;0;1;2;2;0;0;0;3;0;1;
198963;8470001989635;DONNAPLUS+ SILVERAC 7CO VAG;4;2;0;1;0;0;0;0;0;0;0;1;0;
650887;8470006508879;DORMICUM 7.5 MG 20 COMP;11;3;1;2;3;2;0;0;0;0;0;0;0;
687015;8470006870150;DORMIDINA 12.5 MG 14 COMP;15;3;3;0;1;0;1;0;0;1;3;3;0;
687016;8470006870167;DORMIDINA 25 MG 14 COMP;29;1;2;2;0;2;1;4;5;5;4;1;2;
184701;8470001847010;DORMINATUR 60 GUMMIES;2;0;0;0;0;0;0;2;0;0;0;0;0;
216638;8470002166387;DORMINATUR GUMMIES FORTE 30;13;0;0;2;1;0;0;3;3;2;0;2;0;
665251;8470006652510;DORMIREL CINFA 25 MG 16 CO;2;0;1;0;1;0;0;0;0;0;0;0;0;
851451;8470008514519;DORMODOR 30 MG 30 CAPS;8;1;1;1;2;0;1;0;1;0;0;1;0;
165592;8470001655929;DOSIFICADOR DE LECHE SUAVINEX;2;0;0;0;0;0;0;1;0;0;1;0;0;
710401;8470007104018;DOSTINEX 0.5MG 2 COMP;1;0;0;0;1;0;0;0;0;0;0;0;0;
710402;8470007104025;DOSTINEX 0.5MG 8 COMP;7;0;0;1;2;2;1;0;0;0;1;0;0;
033924;8470000339240;DOUXO S3 CALM SHAMPOO 200 ML;1;0;0;0;1;0;0;0;0;0;0;0;0;
013857;8470000138577;DOUXO S3 PYO SHAMPOO 200 ML;1;0;0;0;0;1;0;0;0;0;0;0;0;
870642;8470008706426;DOXAZOSINA CINFA 4 MG 28 CMP;1;0;0;0;0;0;0;0;1;0;0;0;0;
685799;8470006857991;DOXAZOSINA NEO CINFA 4MG28COM;22;1;2;2;2;1;2;2;2;2;1;2;3;
685650;8470006856505;DOXAZOSINA NEO CINFA 8MG 28COM;2;0;0;0;0;0;0;0;0;1;0;1;0;
655891;8470006558911;DOXAZOSINA NEO STADA 4MG 28COM;1;1;0;0;0;0;0;0;0;0;0;0;0;
661003;8470006610039;DOXAZOSINA NEO TEVA 8MG 28COMP;1;1;0;0;0;0;0;0;0;0;0;0;0;
871293;8470008712939;DOXAZOSINA NORMON 2 MG 28 COM;21;1;2;2;2;2;1;1;2;1;3;1;3;
871285;8470008712854;DOXAZOSINA NORMON 4 MG 28 COM;1;0;0;0;1;0;0;0;0;0;0;0;0;
693766;8470006937662;DOXICICLINA NORMON 100MG14GRA;8;1;0;0;1;0;0;1;2;0;1;1;1;
693767;8470006937679;DOXICICLINA NORMON 100MG21GRA;3;0;0;0;0;0;1;0;0;0;1;1;0;
693768;8470006937686;DOXICICLINA NORMON 100MG42GRA;15;0;0;0;3;1;1;0;3;0;2;3;2;
694057;8470006940570;DOXICLAT 100 MG 14 COMP;1;0;0;0;0;0;0;1;0;0;0;0;0;
694058;8470006940587;DOXICLAT 100 MG 42 COMP;2;0;0;0;0;0;0;0;2;0;0;0;0;
974337;8470009743376;DOXIUM FTE 500 MG 60 CAPS;1;0;0;0;0;0;0;0;0;0;1;0;0;
586636;8470005866369;DOXYBACTIN 50 MG 10 COM;4;0;0;0;0;0;0;1;3;0;0;0;0;
DRASA4366;DRASA4366;DRASANVI BOTELLA MONODOSIS WHEY PROTEIN VAINILLA 30GR;1;1;0;0;0;0;0;0;0;0;0;0;0;
DRASA4373;DRASA4373;DRASANVI BOTELLA MONODOSIS WHEY PROTEIN YOGUR FRESA 30GR;1;1;0;0;0;0;0;0;0;0;0;0;0;
DRASA4445;DRASA4445;DRASANVI COPOS DE AVENA FINOS INTEGRALES BIO 500GR;1;0;1;0;0;0;0;0;0;0;0;0;0;
DRA942;DRA9420;DRASANVI PROTEINA VEGANA SABOR BROWNIE 600 GR;1;0;0;0;0;0;0;0;0;0;1;0;0;
DRA498;DRA4984;DRASANVI PROTEINA VEGANA SABOR CAPUCHINO 600 GR;1;0;0;0;0;0;0;0;1;0;0;0;0;
DRA943;DRA9437;DRASANVI PROTEINA VEGANA SABOR FRAMBUESA Y NATA 600 GR;1;0;0;0;0;0;0;0;1;0;0;0;0;
DRA04588;DRA04588;DRASANVI SPORT LIVE CREATINA MONOHIDRATO 200 MESH 1200MG;1;0;1;0;0;0;0;0;0;0;0;0;0;
654770;8470006547700;DROGLICAN 200250 MG 90 CAPS;36;3;5;4;1;4;5;2;3;3;3;1;2;
697139;8470006971390;DROSBELALLE DIARIO 30.02MG84C;4;0;1;0;0;0;1;0;1;0;1;0;0;
668066;8470006680667;DROSURE DIARIO 3 X 28 COMP;2;0;0;1;0;0;0;0;1;0;0;0;0;
731440;8470007314400;DROVELIS 314.2MG 28 COM;16;2;2;1;1;1;2;1;1;2;1;1;1;
TEST5029;TEST5029;DRUGFREE TEST RAPIDO DE MARIHUANA DE DETECCI�N R�PIDA 1 UNIDAD;6;0;0;0;0;0;6;0;0;0;0;0;0;
TEST5036;TEST5036;DRUGFREE TEST RAPIDO MULTIDROGAS DE DETECCI�N R�PIDA 1 UNIDAD;123;12;14;7;13;0;10;7;25;12;8;8;7;
174940;8470001749406;DUCRAY CHAMPU ANAPHASE + 400ML;1;0;0;1;0;0;0;0;0;0;0;0;0;
336628;8470003366281;DUCRAY CHAMPU EQUILIBRANT 200;1;0;0;0;0;0;0;0;0;0;0;0;1;
258897;8470002588974;DUCRAY CHAMPU SABAL 200 ML;1;0;0;0;1;0;0;0;0;0;0;0;0;
209510;8470002095106;DUCRAY KELUAL DS CHAMPU 100ML;14;0;3;1;2;0;2;1;0;1;1;1;2;
252031;8470002520318;DUCRAY KELUAL DS CR 40 ML;1;0;0;0;0;0;0;0;1;0;0;0;0;
337188;8470003371889;DUCRAY KELUAL EMUL 50 ML;5;0;1;0;1;0;0;0;0;0;1;1;1;
728933;8470007289333;DUCRESSA 1+5 MGML FRASCO 5ML;11;0;2;1;0;1;1;0;3;2;1;0;0;
748483;8470007484837;DULCOLAXO BISACODILO 5MG 30COM;20;2;5;2;3;1;1;1;1;2;0;1;1;
191256;8470001912565;DULCOSOFT POLVO PARA SOLUCION ORAL 20 SOBRES 10 g SABOR NEUTRO;1;0;0;0;0;0;0;0;0;0;0;1;0;
705617;8470007056171;DULOXETINA NORMON 30 MG 28 CAP;4;1;0;1;0;0;2;0;0;0;0;0;0;
705620;8470007056201;DULOXETINA NORMON 60 MG 28 CAP;1;0;0;0;0;0;0;0;1;0;0;0;0;
724139;8470007241393;DULOXETINA NORMON 60 MG 56 CAP;4;0;0;2;0;0;1;0;0;0;1;0;0;
018441;8470000184413;DUO BEXIDENT ENCIAS DIA PAS125;1;1;0;0;0;0;0;0;0;0;0;0;0;
731511;8470007315117;DUOCLIN 10+50 MGG GEL TUBO30G;1;0;0;0;0;0;0;0;1;0;0;0;0;
700698;8470007006985;DUODART 0.5MG0.4MG 30 CAP;131;12;9;10;10;14;13;8;6;13;11;12;13;
725069;8470007250692;DUOFEMME 28 COMP REC;3;0;0;1;0;0;0;0;0;0;1;1;0;
703828;8470007038283;DUOKOPT 20+5 MGML COL SOL10ML;7;0;2;0;3;0;0;0;1;0;0;1;0;
723297;8470007232971;DUORESP SPIROMAX 1604.5MG120D;16;1;0;2;0;4;0;2;4;0;0;0;3;
654402;8470006544020;DUOTRAV 40 MCG COLI 2.5 ML;2;0;0;0;0;0;0;0;0;1;0;0;1;
748590;8470007485902;DUPHALAC SOLU 200 ML I;2;0;0;0;0;0;0;1;0;1;0;0;0;
698109;8470006981092;DUPHALAC SOLU 50 STICKS I;5;1;0;0;1;0;1;0;0;0;1;1;0;
748582;8470007485827;DUPHALAC SOLU 800 ML I;6;0;0;0;0;1;0;1;0;1;2;0;1;
698110;8470006981108;DUPHALAC STICK 10X15 ML I;8;0;0;1;0;0;3;0;1;0;2;1;0;
116733;8470001167330;DUPLO ANTHELIOS BRUMA ROSTRO 75ML X 2;1;0;0;0;0;0;1;0;0;0;0;0;0;
ANTH1260;ANTH1260;DUPLO ANTHELIOS DERMO PEDIATRICS 50 + 250 ML X 2;1;0;0;0;0;0;1;0;0;0;0;0;0;
116729;8470001167293;DUPLO ANTHELIOS DERMO PEDRIATRICS SPRAY 50+ 200 ML X 2;3;0;0;0;0;0;1;1;0;1;0;0;0;
116730;8470001167309;DUPLO ANTHELIOS SPRAY 50+ 200 ML X 2;1;0;0;0;0;1;0;0;0;0;0;0;0;
EUC82846;EUC82846;DUPLO ANTITRANSPIRANTE ROLL ON;1;0;0;0;0;0;0;0;0;0;1;0;0;
178941;8470001789419;DUPLO AQUILEA MAGN+POTASIO28CO;1;0;0;0;0;0;1;0;0;0;0;0;0;
167499;8470001674999;DUPLO CEPILLO PHB PLUS SUAVE;7;0;0;1;2;0;0;0;1;2;1;0;0;
FARL7777;FARL7777;DUPLO COLAGENO+MG FARLINE ACT;2;0;0;0;0;0;0;0;0;0;0;0;2;
173042;8470001730428;DUPLO DUREX NATURAL PLUS 12 UN;9;2;0;0;3;1;0;0;1;1;1;0;0;
157667;8470001576675;DUPLO ERYPLAST 75GR (-40% DTO);5;1;0;1;0;0;0;1;1;0;0;0;1;
EUC50432;EUC50432;DUPLO EUCERIN DEO ROLL-ON;3;0;0;1;0;0;0;0;0;0;1;0;1;
007902;8470000079023;DUPLO FARLINE CR ADHESIV 2X40G;4;0;0;0;0;0;0;1;1;0;1;0;1;
007772;8470000077722;DUPLO FARLINE CR MAN REPARADOR;5;0;0;0;0;0;0;0;1;1;2;0;1;
FARL9548;FARL9548;DUPLO FISIOACTIV CANNABIDIOLz;1;0;0;0;0;0;0;0;1;0;0;0;0;
FARL8682;FARL8682;DUPLO FRIMAR HIPERTON 2x120ML;34;2;2;3;4;3;2;2;2;4;3;3;4;
FARL1872;FARL1872;DUPLO FRIMAR ISOTONICA 2X120ML;17;0;2;4;1;3;0;2;1;3;1;0;0;
174941;8470001749413;DUPLO K-Y GEL LUBRICANTE 75 ML;1;0;0;0;1;0;0;0;0;0;0;0;0;
159744;8470001597441;DUPLO NG CR PIES ULTRAHID100ML;2;1;0;0;0;0;0;0;0;1;0;0;0;
210896;8470002108967;DUPLO NG HB FACIAL CR GEL+CONT;2;1;0;0;0;0;0;0;0;0;0;1;0;
205919;8470002059191;DUPLO PARODONTAX COMPLET PROT;3;0;0;0;1;1;0;0;0;1;0;0;0;
195465;8470001954657;DUPLO PARODONTAX FRESH 2*75ML;1;0;0;0;0;0;1;0;0;0;0;0;0;
195468;8470001954688;DUPLO PARODONTAX HERBAL2*75ML;3;0;0;0;0;0;1;0;0;0;0;0;2;
683979;8470006839799;DURACEF 250 MG SUSP 60 ML;2;0;2;0;0;0;0;0;0;0;0;0;0;
697289;8470006972892;DURACEF 500 MG 28 CAPS;2;0;0;0;1;0;0;0;0;0;1;0;0;
192473;8470001924735;DUREX NATURALS INT GEL HIDR100;10;2;1;2;1;1;1;0;0;0;0;0;2;
192471;8470001924711;DUREX NATURALS INTIM GEL 100ML;7;0;0;1;2;1;0;1;0;0;1;0;1;
328641;8470003286411;DUREX PLAY BASIC LUBRICANT 50;2;0;0;0;0;1;0;0;0;0;0;0;1;
156354;8470001563545;DUREX PLAY LUBRICAN FRESA 50ML;4;0;1;1;0;0;0;0;0;1;0;1;0;
158473;8470001584731;DUREX PLAY MASAJE ESTIMUL200ML;2;0;0;0;2;0;0;0;0;0;0;0;0;
676124;8470006761243;DURFENTA 25 MCG 5 PARCHES;14;2;2;2;2;0;4;0;0;2;0;0;0;
676129;8470006761298;DURFENTA 50 MCG 5 PARCHES;12;2;2;2;2;0;2;0;0;2;0;0;0;
973644;8470009736446;DURVITAN 10 CAPS;42;1;0;0;0;1;0;12;9;2;4;2;11;
779678;8470007796787;DUSPATALIN 135 MG 60 GRAG;19;1;1;1;2;1;1;2;2;2;1;4;1;
709796;8470007097969;DUTASTERIDA CINFA 0.5MG 30CAP;6;0;0;1;0;0;1;3;1;0;0;0;0;
698356;8470006983560;DUTASTERIDA TEVA 0.5MG 30CAP;11;2;1;1;0;1;2;1;1;0;1;1;0;
727340;8470007273400;DUTATAMS CINF0.50.4MG30CA FR;3;1;1;1;0;0;0;0;0;0;0;0;0;
693703;8470006937037;DYMISTA 13750 MCG 120 DOSIS;37;3;4;4;1;1;2;7;3;4;4;3;1;
749127;8470007491279;DYNAMOGEN 20X10 ML BEBIB;4;0;0;1;0;0;1;0;0;0;2;0;0;
762778;8470007627784;EBACINA FORTE 20MG 10COM;6;1;0;0;0;0;0;2;3;0;0;0;0;
989624;8470009896249;EBASTEL 10 MG 20 COMP;10;0;0;0;0;2;1;1;3;2;0;1;0;
835421;8470008354214;EBASTEL FLAS 10 MG 20 LIOFIL;17;1;1;0;1;0;0;4;4;2;2;0;2;
915884;8470009158842;EBASTEL FORTE 20 MG 20 COMP;38;2;2;2;1;1;3;10;7;4;3;2;1;
835454;8470008354542;EBASTEL FORTE FLAS 20MG 20 LIO;33;1;3;2;3;0;4;4;7;4;1;2;2;
654126;8470006541265;EBASTINA CINFA 10 MG 20 COMP;8;0;0;0;0;2;0;2;2;0;2;0;0;
654127;8470006541272;EBASTINA CINFA 20 MG 20 COMP;15;1;0;0;2;0;0;4;5;0;2;1;0;
658511;8470006585115;EBASTINA NORMON 10 MG 20 COM;3;0;0;0;0;0;0;1;2;0;0;0;0;
692466;8470006924662;EBASTINA NORMON 10MG 20CO BUCO;3;0;0;1;0;0;0;1;0;0;1;0;0;
658512;8470006585122;EBASTINA NORMON 20 MG 20 COM;25;0;0;2;0;0;2;3;10;7;1;0;0;
692468;8470006924686;EBASTINA NORMON 20MG 20CO BUCO;3;0;0;1;0;0;0;0;0;0;2;0;0;
709156;8470007091561;EBYMECT 5MG1000MG 56 COMP;11;4;1;1;1;0;1;1;1;0;0;0;1;
709155;8470007091554;EBYMECT 5MG850MG 56 COMP;10;1;0;0;1;0;1;1;1;1;1;1;2;
211895;8470002118959;ECTODOL RETARD MONODO 30x0.4ML;7;0;2;1;0;0;1;1;0;0;0;0;2;
723424;8470007234241;EDELSINE 0.250.035 MG 21COMP;1;0;0;0;1;0;0;0;0;0;0;0;0;
749267;8470007492672;EDEMOX 250 MG 20 COMP;35;3;7;7;2;3;2;3;6;1;0;1;0;
709153;8470007091530;EDISTRIDE 10 MG 28 COMP;24;2;2;4;1;0;2;2;3;2;3;2;1;
180263;8470001802637;EFFACLAR AGUA MICELAR 400 ML;1;0;0;0;1;0;0;0;0;0;0;0;0;
330381;8470003303811;EFFACLAR AI 15 ML;2;0;0;1;0;0;0;0;0;0;1;0;0;
152689;8470001526892;EFFACLAR DUO TTO CORRECT 40ML;4;0;0;1;1;0;0;1;1;0;0;0;0;
