Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12
803817;8,47001E+12;AKINETON 2 MG 20 TABL;1;0;0;0;0;0;0;0;0;0;0;1;0
700714;8,47001E+12;AKINETON RET 4 MG 50 COM;1;0;0;0;0;1;0;0;0;0;0;0;0
330581;8,47E+12;ALANERV 920 MG 30 CAPS;3;3;0;0;0;0;0;0;0;0;0;0;0
172107;8,47E+12;ALAON 30 CAPSULAS BLANDAS;2;0;1;0;1;0;0;0;0;0;0;0;0
163605;8,47E+12;ALASOD 20 COMPRIMIDOS;4;0;0;0;1;0;0;0;0;1;1;1;0
255067;8,47E+12;ALCOHOL 70 APOSAN 250 ML;5;1;1;1;1;1;0;0;0;0;0;0;0
219931;8,47E+12;ALCOHOL 96 APOSAN 1000 ML;2;0;1;0;1;0;0;0;0;0;0;0;0
219923;8,47E+12;ALCOHOL 96 APOSAN 250 ML;18;1;0;2;2;4;0;1;2;1;1;0;4
168539;8,47E+12;ALCOHOL 96 APOSAN 500 ML;4;2;0;0;0;0;1;0;0;0;1;0;0
168212;8,47E+12;ALCOHOL DE ROMERO APOSAN 250ML;4;0;0;0;0;1;0;1;1;0;0;1;0
737338;8,47001E+12;ALDACTONE 100 MG 20 COMP;19;0;1;0;2;1;1;4;1;3;3;1;2
702951;8,47001E+12;ALDACTONE A 25 MG 20 COMP;17;0;2;2;0;0;2;2;2;0;2;2;3
702969;8,47001E+12;ALDACTONE A 25 MG 50 COMP;14;0;1;2;2;1;1;1;2;0;2;2;0
654237;8,47001E+12;ALDOMET 250 MG 60 TABL;1;0;1;0;0;0;0;0;0;0;0;0;0
703744;8,47001E+12;ALERCINA 7 COMP;6;0;1;0;0;2;0;1;0;0;0;0;2
703215;8,47001E+12;ALERGICAL CR 30 G;18;2;0;0;1;4;4;2;3;0;2;0;0
991885;8,47001E+12;ALERLISIN 10 MG 20 COMP;5;0;0;0;0;1;0;0;2;0;1;0;1
831537;8,47001E+12;ALERLISIN SOLU 200 ML;1;1;0;0;0;0;0;0;0;0;0;0;0
179714;8,47E+12;ALFLOREX 30 CAPS;4;0;0;0;0;0;1;0;0;1;0;1;1
211758;8,47E+12;ALFLOREX DUAL ACTION 30 CAP;4;3;1;0;0;0;0;0;0;0;0;0;0
197234;8,47E+12;ALGAS 104COMP SABOR LIMON;1;1;0;0;0;0;0;0;0;0;0;0;0
220004;8,47E+12;ALGASIV DENTADURA INFERIOR 18U;1;0;0;0;0;0;0;0;0;0;0;1;0
152836;8,47E+12;ALGASIV DENTADURA INFERIOR 30U;2;0;1;0;0;0;0;0;0;1;0;0;0
152834;8,47E+12;ALGASIV DENTADURA SUPERIOR 30U;1;0;0;0;0;0;0;0;0;0;0;1;0
818633;8,47001E+12;ALGESAL AEROSOL ESPUMA 100 G;1;0;0;1;0;0;0;0;0;0;0;0;0
701847;8,47001E+12;ALGI MABO 500 MG 12 CAPS;1;0;0;0;0;0;0;0;0;0;1;0;0
656124;8,47001E+12;ALGI MABO 500 MG 20 CAPS;3;0;0;0;0;0;0;0;0;0;0;2;1
741512;8,47001E+12;ALGIDOL 12 SOBR;23;4;2;2;2;1;0;0;0;2;5;1;4
770370;8,47001E+12;ALGIDOL 20 SOBRES;186;16;6;22;15;9;10;13;15;12;12;28;28
483982;8,47E+12;ALGODON APOSAN ARROLL PURO 250;3;0;0;0;0;1;1;0;1;0;0;0;0
226597;8,47E+12;ALGODON ARROLL LUSAN 100 G;2;0;1;1;0;0;0;0;0;0;0;0;0
454421;8,47E+12;ALGODON ZIGZAG APOSAN 100 G;1;0;0;0;0;0;1;0;0;0;0;0;0
454413;8,47E+12;ALGODON ZIGZAG APOSAN 50 G;3;0;0;0;0;1;0;0;0;0;0;0;2
672842;8,47001E+12;ALIPZA 1 MG 28 COMP;4;0;0;1;0;0;0;1;2;0;0;0;0
672826;8,47001E+12;ALIPZA 2 MG 28 COMP;16;2;3;1;3;1;2;3;0;0;0;1;0
203716;8,47E+12;ALIVIOLAS FISIOLAX 27 COMP;1;0;0;0;1;0;0;0;0;0;0;0;0
203717;8,47E+12;ALIVIOLAS FISIOLAX 45 COMP;2;0;1;0;0;0;0;0;0;0;1;0;0
204703;8,47E+12;ALIVIOLAS FISIOLAX 90 COMP;9;4;0;0;0;0;0;5;0;0;0;0;0
724561;8,47001E+12;ALKERAN ASPEN 2 MG 50 COMP;1;0;0;0;0;0;1;0;0;0;0;0;0
215249;8,47E+12;ALLPRESAN DIABETIC INTREP125ML;1;0;0;0;0;0;1;0;0;0;0;0;0
729937;8,47001E+12;ALMAGATO STADAPHARM 1.5G 12STI;2;0;0;0;0;0;1;0;0;1;0;0;0
729938;8,47001E+12;ALMAGATO STADAPHARM 1.5G 24STI;4;0;1;1;0;0;1;0;1;0;0;0;0
729755;8,47001E+12;ALMAGATO STADAPHARM 500MG 24CO;2;0;0;0;0;0;2;0;0;0;0;0;0
729756;8,47001E+12;ALMAGATO STADAPHARM 500MG 48CO;6;1;0;1;1;0;0;1;0;1;1;0;0
727355;8,47001E+12;ALMAX 500 MG 18 COMP MAST;30;2;1;2;2;1;2;2;3;4;4;3;4
711183;8,47001E+12;ALMAX 500 MG 24 COMP;20;1;2;3;1;0;4;4;1;1;2;1;0
711186;8,47001E+12;ALMAX 500 MG 48 COMP;26;2;3;2;2;1;2;1;4;2;4;3;0
727356;8,47001E+12;ALMAX 500 MG 54 COMP MAST;18;0;0;3;1;1;1;1;1;5;1;4;0
711185;8,47001E+12;ALMAX FORTE 1.5 G 12 SOBRES;25;3;1;3;2;1;3;0;0;4;2;2;4
711187;8,47001E+12;ALMAX FORTE 1.5 G 24 SOBRES;32;2;4;2;4;3;2;2;1;3;2;3;4
763407;8,47001E+12;ALMAX FORTE 750 MG 24 COMP;2;1;1;0;0;0;0;0;0;0;0;0;0
763408;8,47001E+12;ALMAX FORTE 750 MG 48 COMP;3;1;1;0;1;0;0;0;0;0;0;0;0
763411;8,47001E+12;ALMAX FORTE FRESA 750MG 48COM;1;1;0;0;0;0;0;0;0;0;0;0;0
211087;8,47E+12;ALMIMAMA LACTANCIA 2G 30SOB;1;1;0;0;0;0;0;0;0;0;0;0;0
168490;8,47E+12;ALMIRON ADVAN GALLET SG 250GR;2;1;0;0;0;0;0;0;0;1;0;0;0
194903;8,47E+12;ALMIRON ADVANCE 1 1200G;1;1;0;0;0;0;0;0;0;0;0;0;0
194858;8,47E+12;ALMIRON ADVANCE 1 800G;4;0;0;0;0;0;0;0;4;0;0;0;0
194859;8,47E+12;ALMIRON ADVANCE 2 1200G;4;0;0;0;0;0;2;0;0;2;0;0;0
194970;8,47E+12;ALMIRON ADVANCE 3 800G;4;0;0;0;0;0;0;0;0;4;0;0;0
194971;8,47E+12;ALMIRON ADVANCE DIGEST 1 800G;1;0;0;0;0;0;1;0;0;0;0;0;0
195325;8,47E+12;ALMIRON ADVANCE DIGEST 2 800G;1;0;1;0;0;0;0;0;0;0;0;0;0
195058;8,47E+12;ALMIRON AR 1 800G;2;0;0;0;0;0;0;2;0;0;0;0;0
206661;8,47E+12;ALMIRON PROFUT1 DUOBIOTIK 800G;3;0;0;0;0;0;3;0;0;0;0;0;0
849596;8,47001E+12;ALMOGRAN 12.5 MG 4 COMP;4;1;1;0;0;0;0;0;0;0;1;1;0
849703;8,47001E+12;ALMOGRAN 12.5 MG 9 COMP;11;0;0;0;0;0;0;0;1;1;0;0;9
182724;8,47E+12;ALMOHADA ELECTRICA APOSAN;1;1;0;0;0;0;0;0;0;0;0;0;0
728835;8,47001E+12;ALMOTRIPTAN NORMON 12.5MG 9COM;8;1;0;2;1;3;1;0;0;0;0;0;0
727910;8,47001E+12;ALNEO 20MG 8COM;1;0;0;0;0;0;0;0;1;0;0;0;0
727911;8,47001E+12;ALNEO 5MG 28COM;7;0;1;1;0;0;0;0;0;2;1;0;2
734303;8,47001E+12;ALOCARE 2.275 MG 18ML 180PULV;1;0;0;1;0;0;0;0;0;0;0;0;0
152049;8,47E+12;ALOCLAIR PLUS COLUTORIO 120 ML;7;0;0;1;0;1;1;0;0;1;0;1;2
152050;8,47E+12;ALOCLAIR PLUS GEL 8 ML;15;2;2;0;1;0;1;3;0;1;1;3;1
152051;8,47E+12;ALOCLAIR PLUS SPRAY 15 ML;9;1;1;1;2;0;0;0;2;0;0;1;1
169100;8,47E+12;ALOE VERA 500 MG 60 COMP;1;0;0;0;0;0;1;0;0;0;0;0;0
725577;8,47001E+12;ALOPURINOL CINFA 100MG100COM;6;0;0;2;1;0;0;1;0;2;0;0;0
890426;8,47001E+12;ALOPURINOL NORMON 100 MG 100 C;75;3;9;6;6;5;7;3;8;8;9;5;6
890533;8,47001E+12;ALOPURINOL NORMON 300 MG 30 CO;18;1;2;2;1;1;1;2;2;1;2;2;1
653734;8,47001E+12;ALPHAGAN SOLU OFTAL 0.2% 5 ML;29;2;2;3;1;2;3;3;2;3;5;1;2
976423;8,47001E+12;ALPRAZOLAM CINFA 0.25MG 30 COM;45;2;7;2;6;2;6;2;8;3;2;3;2
832758;8,47001E+12;ALPRAZOLAM CINFA 0.50MG 30 COM;66;2;3;8;3;5;6;3;8;6;8;5;9
832279;8,47001E+12;ALPRAZOLAM CINFA 1 MG 30 COMP;10;1;1;1;0;0;0;0;1;2;1;2;1
832840;8,47001E+12;ALPRAZOLAM NORMON 0.25 MG 30CO;56;11;6;6;4;1;7;4;7;7;1;1;1
833178;8,47001E+12;ALPRAZOLAM NORMON 0.5 MG 30 CO;6;0;0;0;1;0;1;1;1;2;0;0;0
833210;8,47001E+12;ALPRAZOLAM NORMON 1 MG 30 COMP;7;1;0;0;0;1;0;1;2;0;0;1;1
833228;8,47001E+12;ALPRAZOLAM NORMON 2 MG 30 COMP;1;0;0;0;0;0;0;0;0;0;0;0;1
833251;8,47001E+12;ALPRAZOLAM NORMON 2 MG 50 COMP;6;0;0;0;1;0;0;1;0;2;1;0;1
663930;8,47001E+12;ALPRAZOLAM SANDOZ 0.50 MG 30CO;2;0;0;0;0;0;0;0;0;1;0;0;1
655282;8,47001E+12;ALPRAZOLAM STADA 1 MG 30 COMP;3;0;0;0;0;0;0;0;1;2;0;0;0
656714;8,47001E+12;ALTELLUS 0.3 AD 2 ML JGA;9;1;0;0;0;0;1;0;0;0;3;3;1
714042;8,47001E+12;ALTELLUS 150 MCGR 2*1 INYECT;1;0;0;0;0;0;0;0;0;0;0;1;0
708398;8,47001E+12;ALTINA 1 MG 30 COM;6;2;0;0;1;0;1;2;0;0;0;0;0
819904;8,47001E+12;ALTISBEN 50 MG 30 COMP;1;0;0;0;1;0;0;0;0;0;0;0;0
206571;8,47E+12;ALUNEB GEL NASAL 10ML;9;0;0;3;0;0;1;0;0;1;3;1;0
190409;8,47E+12;ALUNEB HIPEROTONICO 20 VIAL5ML;2;1;1;0;0;0;0;0;0;0;0;0;0
190414;8,47E+12;ALUNEB KIT ISOTONIC 15VIAL 4ML;1;0;1;0;0;0;0;0;0;0;0;0;0
729744;8,47001E+12;ALZERTA 9.5 MG24 H 60 PARCHES;3;0;0;0;0;0;0;1;0;0;1;1;0
716199;8,47001E+12;ALZIL 10 MG 28 COM;8;0;1;1;0;1;1;1;1;1;0;0;1
722701;8,47001E+12;AMANTADINE LEVEL 100 MG 20 CAP;5;0;0;1;1;0;1;2;0;0;0;0;0
673780;8,47001E+12;AMARYL 2 MG 120 COMP;2;0;0;1;0;0;0;0;0;0;1;0;0
673798;8,47001E+12;AMARYL 2 mg 30 COMPRIMIDOS;8;0;0;1;1;0;1;1;1;1;1;0;1
732183;8,47001E+12;AMBROXOL CINFA 6MGML 200ML;6;0;0;1;0;0;0;0;2;1;1;0;1
759185;8,47001E+12;AMCHAFIBRIN 500 MG 30 COM;18;1;0;3;2;1;2;2;3;2;1;0;1
700506;8,47001E+12;AMCHAFIBRIN 500MG 6X5 ML;2;0;0;0;0;0;0;1;0;0;0;0;1
704775;8,47001E+12;AMERIDE 5-50 MG 20 TABL;6;1;0;1;1;0;1;1;1;0;0;0;0
704783;8,47001E+12;AMERIDE 5-50 MG 60 TABL;11;1;0;0;1;2;2;1;1;0;1;1;1
660956;8,47001E+12;AMISULPRIDA NORM 400MG 30CO;1;0;1;0;0;0;0;0;0;0;0;0;0
870337;8,47001E+12;AMLODIPINO ALTER 5 MG 30 COMP;4;1;1;1;1;0;0;0;0;0;0;0;0
653398;8,47001E+12;AMLODIPINO CINFA 10 MG 30 COM;26;1;2;1;2;1;1;1;4;4;3;4;2
653397;8,47001E+12;AMLODIPINO CINFA 5 MG 30 COM;56;5;5;5;5;7;3;3;6;5;4;5;3
664157;8,47001E+12;AMLODIPINO MABO BD 10 MG 30 CO;1;0;0;0;0;0;0;0;1;0;0;0;0
658219;8,47001E+12;AMLODIPINO NORMON 10 MG 30 COM;16;1;1;2;2;2;1;2;0;2;1;1;1
658218;8,47001E+12;AMLODIPINO NORMON 5 MG 30 COM;67;6;10;6;3;2;3;4;7;6;5;6;9
658403;8,47001E+12;AMLODIPINO VIR 5 MG 28 COM;2;0;0;0;0;0;0;0;0;0;0;2;0
728936;8,47001E+12;AMLVAL HCTZ NO1016012.5MG28;1;0;0;0;0;0;0;0;1;0;0;0;0
728939;8,47001E+12;AMLVAL HCTZ NOR1032025MG28;1;0;0;0;0;0;0;0;0;0;0;1;0
694725;8,47001E+12;AMOX NORMON 250MG5MLSUSP40ML;4;0;0;0;0;0;1;1;0;2;0;0;0
693500;8,47001E+12;AMOXCLAV NORM 875125MG 20COM;11;3;1;2;0;2;1;0;0;1;1;0;0
693498;8,47001E+12;AMOXCLAV NORM 875125MG 30COM;50;4;3;3;2;9;4;5;8;3;2;2;5
693494;8,47001E+12;AMOXCLAV NORM 875125MG 30SOB;9;0;1;2;0;1;1;2;1;0;1;0;0
693497;8,47001E+12;AMOXCLAV NORMON500125MG 30CO;13;0;3;2;0;0;1;1;3;0;0;2;1
693493;8,47001E+12;AMOXCLAV NORMON500125MG 30SO;2;0;0;0;0;0;0;0;1;1;0;0;0
693495;8,47001E+12;AMOXCLAV NORMON875125MG 20SO;2;1;0;0;0;0;0;0;0;0;0;1;0
694999;8,47001E+12;AMOXI CLAV SDZ 500125MG 30COM;4;0;0;0;1;1;0;1;0;0;0;1;0
584200;8,47001E+12;AMOXIBACTIN 500 MG 10 COM;1;0;0;0;0;0;1;0;0;0;0;0;0
694696;8,47001E+12;AMOXICILINA CINFA 500MG 30SOB;13;0;3;3;0;1;2;2;0;1;0;0;1
694730;8,47001E+12;AMOXICILINA NORMN 500MG 20CAP;3;0;0;0;0;0;0;1;1;0;0;1;0
694728;8,47001E+12;AMOXICILINA NORMON 1G 20COMP;11;0;0;0;3;0;1;0;1;2;3;1;0
694732;8,47001E+12;AMOXICILINA NORMON 1G 20SOB;2;0;0;0;1;0;0;0;0;0;0;1;0
694729;8,47001E+12;AMOXICILINA NORMON 1G 30COMP;25;3;2;4;1;1;3;1;2;3;2;2;1
694733;8,47001E+12;AMOXICILINA NORMON 1G 30SOB;4;0;1;1;0;0;0;2;0;0;0;0;0
823187;8,47001E+12;AMOXICILINA NORMON 250MG 120ML;79;11;5;8;5;0;3;4;10;6;9;14;4
694726;8,47001E+12;AMOXICILINA NORMON 500MG 20COM;2;0;0;0;1;1;0;0;0;0;0;0;0
694734;8,47001E+12;AMOXICILINA NORMON 500MG 20SOB;3;2;1;0;0;0;0;0;0;0;0;0;0
694731;8,47001E+12;AMOXICILINA NORMON 500MG 30CAP;7;0;0;0;3;1;1;2;0;0;0;0;0
694727;8,47001E+12;AMOXICILINA NORMON 500MG 30CO;25;1;1;0;2;2;4;3;1;3;0;4;4
700293;8,47001E+12;AMOXICILINA NORMON 750MG 20COM;42;3;2;3;3;1;4;7;6;2;3;3;5
700295;8,47001E+12;AMOXICILINA NORMON 750MG 30COM;78;6;8;7;7;2;6;4;5;11;7;9;6
694704;8,47001E+12;AMOXICLAV ARDINE 10012.5MG 40;3;0;1;0;1;0;1;0;0;0;0;0;0
677471;8,47001E+12;AMOXICLAV ARDINE 10012.5MG120;1;0;0;0;0;0;0;0;1;0;0;0;0
179651;8,47E+12;ANA L J CARBONATO MAGN 75 COM;2;0;0;0;0;0;1;0;0;0;0;0;1
197405;8,47E+12;ANA L J CARBONATO MAGN POL130G;5;0;0;0;0;0;1;1;1;1;0;1;0
186374;8,47E+12;ANA L J COLAGEN MAGN FRES20STI;2;0;0;0;1;0;0;0;0;0;0;1;0
177483;8,47E+12;ANA L J COLAGENO MAGN 180 COM;10;1;1;1;1;0;2;0;1;1;0;2;0
177484;8,47E+12;ANA L J COLAGENO MAGN 450 COM;9;1;0;1;1;1;0;1;2;1;1;0;0
189319;8,47E+12;ANA L J MAGNESIO TOTAL5 100COM;2;1;0;0;1;0;0;0;0;0;0;0;0
186782;8,47E+12;ANA L J TRIPTOF MEL MG+VIB6 60;1;0;0;0;0;1;0;0;0;0;0;0;0
180464;8,47E+12;ANA L J TRIPTOFAN MG+VIB6 60CO;1;0;0;0;0;0;0;0;0;0;1;0;0
694052;8,47001E+12;ANACLOSIL 500 MG 20 CAPS;5;2;1;0;0;0;0;0;0;0;1;1;0
694053;8,47001E+12;ANACLOSIL 500 MG 40 CAPS;4;0;1;1;0;0;1;0;0;0;0;1;0
707646;8,47001E+12;ANAFRANIL 10 MG 50 GRAG;1;0;0;1;0;0;0;0;0;0;0;0;0
695742;8,47001E+12;ANAFRANIL 75 MG 28 COMP;1;0;1;0;0;0;0;0;0;0;0;0;0
776344;8,47001E+12;ANAGASTRA 20 MG 28 COMP;3;0;0;1;0;0;0;0;1;0;1;0;0
670174;8,47001E+12;ANALGILASA 20 COMP;60;5;3;4;2;2;6;1;4;10;11;5;7
877076;8,47001E+12;ANALGIPLUS 20 COMP;2;0;0;0;0;0;0;0;2;0;0;0;0
344390;8,47E+12;ANDINA 100 G;1;0;0;0;0;1;0;0;0;0;0;0;0
344382;8,47E+12;ANDINA 30 ML;1;0;1;0;0;0;0;0;0;0;0;0;0
159972;8,47E+12;ANDROMAS 30 SOBRES;2;0;0;0;0;0;0;0;0;1;1;0;0
659724;8,47001E+12;ANGILEPTOL MENTA-EUCAL 30 COM;1;0;0;0;0;0;0;0;0;1;0;0;0
934091;8,47001E+12;ANGILEPTOL MIEL LIMON 30 COMP;14;2;0;0;1;1;0;1;1;1;0;2;5
917914;8,47001E+12;ANGINOVAG AEROSOL 20 ML;16;0;2;3;2;0;1;1;1;3;3;0;0
258590;8,47E+12;ANGIOGEL CR 50 ML;1;0;0;0;0;0;1;0;0;0;0;0;0
702566;8,47001E+12;ANORO 5522MCG INHAL 30UNIDO;42;4;4;5;5;2;4;4;3;3;3;3;2
709154;8,47001E+12;ANSIUM LESVI 30 CAPS;1;1;0;0;0;0;0;0;0;0;0;0;0
709162;8,47001E+12;ANSO PDA 50 G;31;1;0;3;2;1;1;4;3;6;4;2;4
156256;8,47E+12;ANSOLLITAS 50 UN;4;2;0;0;0;1;1;0;0;0;0;0;0
700681;8,47001E+12;ANTABUS 250 MG 40 COM;13;0;1;0;1;1;1;0;2;2;1;2;2
998484;8,47001E+12;ANTALGIN 550 MG 40 COMP REC;18;1;4;0;2;0;0;1;0;4;3;1;2
196303;8,47E+12;ANTHELIOS 50+ SPRAY INF 200 ML;3;0;0;0;0;0;0;2;0;1;0;0;0
179254;8,47E+12;ANTHELIOS BRUM VISAGE XL50+ 75;4;0;0;0;0;0;0;2;0;1;0;1;0
166073;8,47E+12;ANTHELIOS CONT GELCR 50+ 50ML;1;0;0;0;0;0;0;0;0;0;0;1;0
394817;8,47E+12;ANTHELIOS CONTROL FLUID50+ 50;3;0;0;0;0;1;0;1;0;1;0;0;0
177671;8,47E+12;ANTHELIOS CONTROL GELCR 50+ 50;1;0;0;0;0;0;1;0;0;0;0;0;0
394908;8,47E+12;ANTHELIOS CORRECT 50+ 50 ML;5;0;1;0;0;0;1;1;0;1;0;0;1
391755;8,47E+12;ANTHELIOS CORRECT COLO50+ 50ML;2;0;0;0;0;0;0;1;0;1;0;0;0
173768;8,47E+12;ANTHELIOS CR HIDR 50+COLOR50;4;0;0;0;0;1;1;0;0;1;0;1;0
173769;8,47E+12;ANTHELIOS DERMO PEDIAT50+ 50ML;3;0;0;0;0;0;1;0;0;1;1;0;0
162126;8,47E+12;ANTHELIOS FAMILY SPY 50+ 300ML;7;0;0;0;0;0;1;0;3;3;0;0;0
192229;8,47E+12;ANTHELIOS FLUID INVIS 50+ 50ML;6;0;1;0;0;0;1;-1;0;3;1;0;1
181438;8,47E+12;ANTHELIOS PEDIAT FLUID 50 ML;1;0;0;0;0;0;0;0;0;1;0;0;0
182245;8,47E+12;ANTHELIOS WET SKIN PED 50+ 200;3;0;0;0;0;0;3;0;0;0;0;0;0
151795;8,47E+12;ANTHELIOS XL 50+ MUNE CR SPER;9;0;0;0;0;1;0;1;1;3;2;1;0
709451;8,47001E+12;ANTICERUMEN LIADE GOT 10 ML;1;0;0;1;0;0;0;0;0;0;0;0;0
741793;8,47001E+12;ANTICONGESTIVA CUSI LASSAR 45G;1;0;1;0;0;0;0;0;0;0;0;0;0
764454;8,47001E+12;ANTIDOL 1 GR 10 SOBRES;4;3;0;1;0;0;0;0;0;0;0;0;0
730410;8,47001E+12;ANTIDOL 1G 10C;6;0;0;0;1;2;1;0;1;0;1;0;0
730412;8,47001E+12;ANTIDOL 650 20C;7;2;0;1;2;1;0;0;0;0;0;0;1
727669;8,47001E+12;ANTIDOL NOCHE 500 mg/25 mg 10 COMPRIMIDOS RECUBIERTOS;2;0;0;0;0;0;0;0;0;0;0;2;0
691478;8,47001E+12;ANTIN DIARIO 0.03MG3MG 28COM;2;0;1;1;0;0;0;0;0;0;0;0;0
165728;8,47E+12;ANTIPIOX REPELENTE DE PIOJOS 100 ML;3;1;0;0;0;0;0;0;0;0;2;0;0
952770;8,47001E+12;ANTIVERRUGAS ISDIN SOLU 20 ML;7;1;0;0;2;1;1;0;0;0;0;0;2
185000;8,47E+12;AORA DIA 30 CAPSULAS;3;0;0;0;0;0;0;2;1;0;0;0;0
184999;8,47E+12;AORA NOCHE 30 CAPSULAS;1;0;0;0;0;0;0;0;1;0;0;0;0
195416;8,47E+12;AP DYNAMIC CABESTRILLO INMO TU;3;1;0;0;0;0;0;1;1;0;0;0;0
201126;8,47E+12;AP DYNAMIC PELOTA REHAB MEDIA;1;0;0;0;0;0;0;0;0;1;0;0;0
201127;8,47E+12;AP DYNAMIC PELOTA REHAB SUAVE;2;0;0;0;1;0;0;0;0;1;0;0;0
705998;8,47001E+12;APALOZ 10 MG 28 COM;9;0;1;0;1;2;0;0;1;1;1;2;0
705997;8,47001E+12;APALOZ 5 MG 28 COM;6;0;0;0;0;0;0;0;2;0;2;0;2
652002;8,47001E+12;APIDRA 100UDML INY 5 CARTUCHO;3;0;0;0;0;0;0;2;1;0;0;0;0
656073;8,47001E+12;APIDRA 100UIML 3ML SOLOST 5PL;12;1;2;1;2;2;1;0;0;2;1;0;0
750711;8,47001E+12;APIRETAL 100 MG GOT 30 ML;35;0;4;3;5;2;3;6;4;3;1;4;0
750521;8,47001E+12;APIRETAL 100 MG GOT 60 ML;35;0;4;4;1;3;2;5;2;4;3;2;5
661267;8,47001E+12;APIRETAL 100 MG GOT 90 ML;8;0;1;1;2;0;2;0;1;0;0;0;1
662410;8,47001E+12;APIRETAL 325 MG BCD 24 COMP;7;0;0;1;1;1;1;0;0;1;2;0;0
662414;8,47001E+12;APIRETAL 500 MG BCD 12 COMP;23;2;4;2;2;0;1;1;2;5;2;1;1
662413;8,47001E+12;APIRETAL BUCODIS 500 MG 24 COM;6;0;0;1;0;1;1;0;0;1;0;2;0
664267;8,47001E+12;APIROFENO 4% SUSP ORAL 50 ML;8;1;0;0;2;1;0;2;0;1;0;1;0
710175;8,47001E+12;APIROFENO 40 MGML 200 ML;4;0;0;0;0;0;1;0;0;1;0;1;1
168293;8,47E+12;APITOX CREAM 100ML;1;0;0;0;0;0;0;0;0;0;0;0;1
758552;8,47001E+12;APIXABAN TEVAGEN EFG 2,5 mg 60 COMPRIMIDOS RECUBIERTOS;15;0;0;1;2;4;3;5;0;0;0;0;0
758561;8,47001E+12;APIXABAN TEVAGEN EFG 5 mg 60 COMPRIMIDOS RECUBIERTOS;18;0;0;0;3;5;4;4;2;0;0;0;0
860213;8,47001E+12;APOCARD 100 MG 60 COMP;11;2;1;2;0;1;0;2;0;1;0;2;0
210900;8,47E+12;APOSAN APOSITO CICATR 5X30 5U;1;0;0;0;1;0;0;0;0;0;0;0;0
210899;8,47E+12;APOSAN APOSITO CICATR 5X7.2 5U;2;0;0;1;0;0;0;0;0;0;0;0;1
212885;8,47E+12;APOSAN APOSITOS CALENTURA 15U;3;0;0;0;1;0;0;1;0;0;0;1;0
207694;8,47E+12;APOSAN ARO PROTECTOR 6U;1;0;0;0;1;0;0;0;0;0;0;0;0
APOS8224;APOS8224;APOSAN BAST�N PLEGABLE ELTON 1 UNIDAD;1;1;0;0;0;0;0;0;0;0;0;0;0
212872;8,47E+12;APOSAN BOLSA AGUA CALIEN 2L;1;0;0;0;0;0;0;0;1;0;0;0;0
205180;8,47E+12;APOSAN BOLSAS LECHE MATER 25U;4;1;1;0;0;0;0;0;0;1;1;0;0
212550;8,47E+12;APOSAN BOTIQ ALGODON ZIGZA100G;1;0;0;1;0;0;0;0;0;0;0;0;0
212549;8,47E+12;APOSAN BOTIQ ALGODON ZIGZAG50G;1;0;0;1;0;0;0;0;0;0;0;0;0
026761;8,47E+12;APOSAN BOTIQ SUERO FISIOL 10U;6;2;3;0;1;0;0;0;0;0;0;0;0
205105;8,47E+12;APOSAN BOTIQUIN TIRAS PLASTICAS INFANTILES 20 UNIDADES 2 TAMA�OS UNICORNIOS;2;0;0;0;0;1;0;1;0;0;0;0;0
203750;8,47E+12;APOSAN CAJA PA�UEL 2C 150U;1;1;0;0;0;0;0;0;0;0;0;0;0
FARL4344;FARL4344;APOSAN CALENTITO OSO;1;1;0;0;0;0;0;0;0;0;0;0;0
033490;8,47E+12;APOSAN CALENTITOS PERRO;3;1;0;0;0;0;0;0;2;0;0;0;0
030511;8,47E+12;APOSAN CALENTITOS VACA;1;0;0;0;0;0;0;0;1;0;0;0;0
216260;8,47E+12;APOSAN CLORHEXIDINA SP 100ML;1;1;0;0;0;0;0;0;0;0;0;0;0
198756;8,47E+12;APOSAN CORTADOR TRITURADO;3;0;1;0;0;0;1;0;0;0;1;0;0
207888;8,47E+12;APOSAN CUBRE ESCAYOL MED BRAZO;1;0;0;0;1;0;0;0;0;0;0;0;0
205607;8,47E+12;APOSAN EMPAPADOR 60X40 20U;3;1;1;0;0;0;0;0;0;0;1;0;0
334968;8,47E+12;APOSAN ESPARA PAP HIP SC 5X2.5;6;0;2;0;1;1;0;0;2;0;0;0;0
334967;8,47E+12;APOSAN ESPARA TBL SC 5X2.5;5;2;1;0;0;0;0;1;0;0;0;1;0
334966;8,47E+12;APOSAN ESPARA TPI HIP SC 5X2.5;8;0;0;1;1;1;1;1;2;0;0;0;1
178346;8,47E+12;APOSAN ESPARAD TPI 5X1.25;4;2;1;0;0;0;0;1;0;0;0;0;0
178347;8,47E+12;APOSAN ESPARAD TPI 5X5;5;0;1;0;0;0;1;1;0;0;1;0;1
208489;8,47E+12;APOSAN GUANTES LATEX L 50U;1;1;0;0;0;0;0;0;0;0;0;0;0
208487;8,47E+12;APOSAN GUANTES LATEX M 50U;1;0;0;0;0;1;0;0;0;0;0;0;0
208331;8,47E+12;APOSAN GUANTES NITRILO L 50U;3;0;0;0;0;0;0;1;0;2;0;0;0
