Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12;"";Año;Total_Ventas;Nombre_Nomenclator;Laboratorio;Principio_Activo;Estado;PVP_Referencia;Unidades_Vendidas;Ingresos_Estimados_PVP;Q1_Ventas;Q2_Ventas;Q3_Ventas;Q4_Ventas
725948;8470007259480;SPIRIVA RESPIMAT 1 CART 60PULS;3;0;0;0;0;0;0;2;0;0;0;0;1;;2025;3;SPIRIVA RESPIMAT 2,5 microgramos SOLUCION PARA INHALACION, 1 cartucho de 60 pulsaciones (30 dosis);BOEHRINGER INGELHEIM ESPAÑA, S.A.;TIOTROPIO BROMURO;ALTA;;3;;0;0;2;1
163428;8470001634283;SQUANORM CH CASPA GRASA 200 ML;1;0;0;0;0;0;0;0;0;0;0;0;1;;2025;1;;;;;;1;;0;0;0;1
232686;8470002326866;SQUANORM CH CASPA SECA 200 ML;15;1;1;2;3;0;4;0;1;0;1;2;0;;2025;15;;;;;;15;;4;7;1;3
394429;8470003944298;SQUANORM ZINC LOCION 200 ML;1;0;0;1;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
150113;8470001501134;SRO FISIOL CINFA 40 MONOD 5 ML;11;0;0;0;1;4;2;1;2;1;0;0;0;;2025;11;;;;;;11;;0;7;4;0
999792;8470009997922;SRO FISIOL VITULIA 1000 ML;45;2;7;3;3;1;2;1;2;9;8;5;2;;2025;45;SUERO FISIOLOGICO VITULIA 0.9% SOLUCION PARA PERFUSION. 1 frasco de 1.000 ml;LABORATORIOS ERN S.A.;SODIO CLORURO;ALTA;;45;;12;6;12;15
999790;8470009997908;SRO FISIOL VITULIA 250 ML;31;3;0;3;3;2;1;0;3;4;2;5;5;;2025;31;SUERO FISIOLOGICO VITULIA 0.9% SOLUCION PARA PERFUSION. 1 frasco de 250 ml;LABORATORIOS ERN S.A.;SODIO CLORURO;ALTA;;31;;6;6;7;12
999791;8470009997915;SRO FISIOL VITULIA 500 ML;30;1;3;2;2;1;5;1;5;2;0;3;5;;2025;30;SUERO FISIOLOGICO VITULIA 0.9% SOLUCION PARA PERFUSION. 1 frasco de 500 ml;LABORATORIOS ERN S.A.;SODIO CLORURO;ALTA;;30;;6;8;8;8
268714;8470002687141;SRO FISIOLOG CINFA 20 UNIDOSIS;7;2;0;0;0;0;0;2;0;1;1;0;1;;2025;7;;;;;;7;;2;0;3;2
836163;8470008361632;STALEVO 100 MG25 200MG 100CO;8;0;0;1;1;1;0;1;1;1;0;1;1;;2025;8;STALEVO 100 mg/25 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 100 comprimidos;ORION CORPORATION;LEVODOPA,CARBIDOPA,ENTACAPONA;ALTA;;8;;1;2;3;2
CANT5207;CANT5207;STANGEST CHAMPU PELO BLANCO 250ml;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
015894;8470000158940;STERICAN 30GX12 0.30X12 100U;24;0;0;0;0;15;0;9;0;0;0;0;0;;2025;24;;;;;;24;;0;15;9;0
170719;8470001707192;STERILLIUM ANTISE PIEL BIOC500;2;0;1;0;1;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;1;1;0;0
170721;8470001707215;STERILLIUM BIOC 1000 ML;1;0;0;0;0;0;0;0;0;0;0;1;0;;2025;1;;;;;;1;;0;0;0;1
154122;8470001541222;STERILLIUM GEL BIOC 100 ML;3;0;3;0;0;0;0;0;0;0;0;0;0;;2025;3;;;;;;3;;3;0;0;0
154123;8470001541239;STERILLIUM GEL BIOC 475 ML;3;0;1;0;0;0;1;0;0;0;0;1;0;;2025;3;;;;;;3;;1;1;0;1
156825;8470001568250;STERILLIUM GEL BIOC 50 ML;3;0;0;0;3;0;0;0;0;0;0;0;0;;2025;3;;;;;;3;;0;3;0;0
156826;8470001568267;STERILLIUM GEL VALV BIOC 975ML;6;0;0;0;1;0;2;0;0;0;1;2;0;;2025;6;;;;;;6;;0;3;0;3
154119;8470001541192;STERILLIUM SOLUC BIOC 100 ML;2;0;1;0;0;0;0;0;0;0;0;1;0;;2025;2;;;;;;2;;1;0;0;1
154121;8470001541215;STERILLIUM SOLUC BIOC 500 ML;3;0;0;0;0;0;0;0;0;0;0;3;0;;2025;3;;;;;;3;;0;0;0;3
204838;8470002048386;STERIMAR CONGESTION 100 ML;2;0;0;0;0;0;0;0;0;0;0;0;2;;2025;2;;;;;;2;;0;0;0;2
376582;8470003765824;STERIMAR SOL AGUA DE MAR 100ML;1;0;0;0;0;0;0;0;0;0;0;0;1;;2025;1;;;;;;1;;0;0;0;1
672188;8470006721889;STESOLID 10 MG 5 MICROENEMAS;2;1;0;0;0;0;0;1;0;0;0;0;0;;2025;2;STESOLID 10 mg solucion rectal ,  5 microenemas;FAES FARMA, S.A.;DIAZEPAM;ALTA;;2;;1;0;1;0
672170;8470006721704;STESOLID 5 MG 5 MICROENEMAS;3;1;1;0;0;0;0;0;1;0;0;0;0;;2025;3;STESOLID 5 mg solucion rectal ,  5 microenemas;FAES FARMA, S.A.;DIAZEPAM;ALTA;;3;;2;0;1;0
732186;8470007321866;STILNOX 10 MG 28 COMP;26;3;3;2;0;1;5;1;2;4;1;2;2;;2025;26;STILNOX 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos;SANOFI AVENTIS, S.A;ZOLPIDEM TARTRATO;ALTA;;26;;8;6;7;5
DISM9348;DISM9348;STITCH ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;6;1;0;2;2;0;1;0;0;0;0;0;0;;2025;6;;;;;;6;;3;3;0;0
659680;8470006596807;STOPCOLD 20 CAPS;66;7;6;9;1;3;1;0;10;5;9;5;10;;2025;66;STOPCOLD 5/120 MG 20 C0MPR;UCB PHARMA S.A.;PSEUDOEFEDRINA HIDROCLORURO,CETIRIZINA DIHIDROCLORURO;ALTA;;66;;22;5;15;24
675820;8470006758205;STREFEN 8.75 MG 16 PAST CHUPAR;12;2;0;2;2;0;1;0;2;1;1;0;1;;2025;12;;;;;;12;;4;3;3;2
695552;8470006955529;STREFEN 8.75MG NARANJA 16 PAST;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;;;;;;1;;0;0;0;1
727293;8470007272939;STREFEN SPY MIELL 8.75MG 15ML;2;0;0;0;0;0;0;0;0;0;1;0;1;;2025;2;;;;;;2;;0;0;0;2
662882;8470006628829;STREPSILS FRESA 24 PAS;2;0;1;0;0;0;0;0;0;1;0;0;0;;2025;2;;;;;;2;;1;0;1;0
802223;8470008022236;STREPSILS LIDOCAINA 24 PAST;8;1;0;0;1;1;0;0;0;0;3;1;1;;2025;8;;;;;;8;;1;2;0;5
694842;8470006948422;STREPSILS LIMON SAZUCAR 24 P;2;0;0;0;1;0;0;0;0;0;0;0;1;;2025;2;;;;;;2;;0;1;0;1
961656;8470009616564;STREPSILS MENTA 24 PAST;2;0;0;0;0;0;0;1;0;1;0;0;0;;2025;2;;;;;;2;;0;0;2;0
961664;8470009616649;STREPSILS MIEL-LIMON 24 PAST;38;1;4;5;5;1;0;3;5;1;2;4;7;;2025;38;;;;;;38;;10;6;9;13
971879;8470009718794;STREPSILS VITAMINA C 24 PAST;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;;;;;;1;;0;0;1;0
827600;8470008276004;STUGERON 75 MG 30 CAPS;1;0;0;0;0;0;0;0;0;0;0;1;0;;2025;1;STUGERON 75MG 30 CAPSULAS;ESTEVE PHARMACEUTICALS, S.A.;CINARIZINA;ALTA;;1;;0;0;0;1
DISM9351;DISM9351;STUMBLE GUYS ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;3;0;0;0;1;1;1;0;0;0;0;0;0;;2025;3;;;;;;3;;0;3;0;0
199252;8470001992529;SUAV FISI TODO SIL6-18;8;0;1;1;0;1;1;2;1;1;0;0;0;;2025;8;;;;;;8;;2;2;4;0
197819;8470001978196;SUAVINA BALS PRUNUS 10ML;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
205994;8470002059948;SUAVINA BALSAM CITRUS 10ML;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
205995;8470002059955;SUAVINA BALSAM PEDIATRICO 10ML;3;0;0;0;0;0;0;0;0;0;0;2;1;;2025;3;;;;;;3;;0;0;0;3
191769;8470001917690;SUAVINA CREMA MANOS 40 ML;2;0;0;0;0;0;1;1;0;0;0;0;0;;2025;2;;;;;;2;;0;1;1;0
191416;8470001914163;SUAVINA ORIGINAL BAL LAB12TUBO;4;0;1;1;0;1;0;0;0;0;0;1;0;;2025;4;;;;;;4;;2;1;0;1
181853;8470001818539;SUAVINA ORIGINAL BALS LABIAL10;12;0;2;0;0;1;1;0;0;0;3;2;3;;2025;12;;;;;;12;;2;2;0;8
176993;8470001769930;SUAVINEX BOLSAS ALMACENAJE 25U;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;;;;;;1;;0;0;1;0
152340;8470001523402;SUAVINEX COLONIA INFANT 100ML;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
201173;8470002011731;SUAVINEX CR FACIAL 30+ 50 ML;1;0;0;0;0;0;0;0;0;0;0;0;1;;2025;1;;;;;;1;;0;0;0;1
179094;8470001790941;SUAVINEX DETERGENTE BIBERONES;1;0;0;1;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
174293;8470001742933;SUAVINEX GEL CHAMP ESPUMOSO750;3;1;1;0;0;0;0;0;0;0;0;0;1;;2025;3;;;;;;3;;2;0;0;1
311149;8470003111492;SUAVINEX GEL-CR BA�O PEDIA 500;3;1;0;1;0;0;1;0;0;0;0;0;0;;2025;3;;;;;;3;;2;1;0;0
311151;8470003111515;SUAVINEX LOC HIDRATANTE 500 ML;1;0;0;0;0;0;1;0;0;0;0;0;0;;2025;1;;;;;;1;;0;1;0;0
198559;8470001985590;SUAVINEX PORTACHUPETE CLASICO;3;0;0;1;0;0;1;1;0;0;0;0;0;;2025;3;;;;;;3;;1;1;1;0
169526;8470001695260;SUAVINEX TAZA ANTIDERRAME;2;0;1;0;0;0;0;0;0;1;0;0;0;;2025;2;;;;;;2;;1;0;1;0
199529;8470001995292;SUDOCREM MULTI EXPERT 125G;5;4;1;0;0;0;0;0;0;0;0;0;0;;2025;5;;;;;;5;;5;0;0;0
199528;8470001995285;SUDOCREM MULTI EXPERT 60G;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;;;;;;1;;0;0;0;1
212958;8470002129580;SUERO APOSAN 500 ML;12;1;2;0;1;0;2;0;0;5;1;0;0;;2025;12;;;;;;12;;3;3;5;1
028447;8470000284472;SUERO FISIO APOSAN BOTIQ 30U;17;0;3;2;0;1;0;1;0;1;2;3;4;;2025;17;;;;;;17;;5;1;2;9
032167;8470000321672;SUERO FISIO APOSAN BOTIQ 50U;24;3;1;4;1;1;2;3;4;2;2;1;0;;2025;24;;;;;;24;;8;4;9;3
241153;8470002411531;SUERO FISIOLOGICO ESTERIL ACOFAR 30 MONODOSIS 5 ml;5;1;0;0;0;1;1;2;0;0;0;0;0;;2025;5;;;;;;5;;1;2;2;0
195596;8470001955968;SUERO FISIOLOGICO&GO 500 ML;2;0;0;0;0;0;0;0;0;0;2;0;0;;2025;2;;;;;;2;;0;0;0;2
157493;8470001574930;SUERO ORAL NORMON FRESA2X250ML;6;2;2;2;0;0;0;0;0;0;0;0;0;;2025;6;;;;;;6;;6;0;0;0
700673;8470007006732;SUERORAL HIPOSODICO 5 SOBRES;54;5;2;8;7;8;5;2;5;5;2;3;2;;2025;54;SUERORAL HIPOSODICO, 5 sobres;CASEN RECORDATI, S.L..;GLUCOSA ANHIDRA,CLORURO DE POTASIO,SODIO CLORURO,CITRATO SODIO;ALTA;;54;;15;20;12;7
700672;8470007006725;SUERORAL POLVO 5 SOBR;9;1;1;1;0;0;1;0;0;1;2;2;0;;2025;9;SUERORAL CASEN POLVO PARA SOLUCION ORAL , 5 sobres;CASEN RECORDATI, S.L..;GLUCOSA ANHIDRA,CLORURO DE POTASIO,SODIO CLORURO,CITRATO TRISODIO;ALTA;;9;;3;1;1;4
235242;8470002352421;SUITA SACARINA SOLU CONC 24 ML;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
673058;8470006730584;SULPIRIDA KERN 50 MG 30 CAP;30;0;5;4;4;1;4;0;1;5;5;1;0;;2025;30;SULPIRIDA KERN PHARMA 50  mg capsulas , 30 capsulas;KERN PHARMA, S.L.;SULPIRIDA;ALTA;;30;;9;9;6;6
658923;8470006589236;SUMATRIPTAN TEVA 50 MG 4 COM;16;0;0;1;1;3;0;4;0;3;4;0;0;;2025;16;SUMATRIPTAN TEVA 50 mg comprimidos recubiertos con pelicula, 4 comprimidos;TEVA PHARMA, S.L.U;SUMATRIPTAN SUCCINATO;ALTA;;16;;1;4;7;4
654758;8470006547588;SUMIAL 10 MG 50 COM;20;2;3;3;4;1;1;2;1;1;1;1;0;;2025;20;SUMIAL 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos;ATNAHS PHARMA NETHERLANDS B.V.;PROPRANOLOL HIDROCLORURO;ALTA;;20;;8;6;4;2
654757;8470006547571;SUMIAL 40 MG 50 COM;10;2;0;1;2;0;1;0;2;2;0;0;0;;2025;10;SUMIAL 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos;ATNAHS PHARMA NETHERLANDS B.V.;PROPRANOLOL HIDROCLORURO;ALTA;;10;;3;3;4;0
191045;8470001910455;SUN FLUID PIGM CONTROL 50+50ML;2;0;0;0;0;0;0;1;0;1;0;0;0;;2025;2;;;;;;2;;0;0;2;0
202205;8470002022058;SUN SYSTEM COMP BEIGE 50+ 10GR;2;0;0;0;0;0;0;0;2;0;0;0;0;;2025;2;;;;;;2;;0;0;2;0
997247;8470009972479;SUNIDERMA CR 60 G;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;SUNIDERMA 0,127% 60G CREMA;LABORATOIRES BAILLEUL,S.A.;HIDROCORTISONA ACEPONATO;ALTA;;1;;1;0;0;0
940288;8470009402884;SUPO GLIC GLYCILAX 12 UN;21;0;5;1;1;2;3;2;0;0;2;2;3;;2025;21;;;;;;21;;6;6;2;7
763466;8470007634669;SUPO GLIC ROVI AD 12 UN;30;3;3;3;2;2;0;4;2;1;3;4;3;;2025;30;;;;;;30;;9;4;7;10
763465;8470007634652;SUPO GLIC ROVI NI�OS 12 UN;1;0;0;0;0;0;0;0;0;0;0;0;1;;2025;1;;;;;;1;;0;0;0;1
829812;8470008298129;SUPO GLIC TORRENTS AD FCO 12UN;7;0;0;0;1;2;0;0;0;0;1;3;0;;2025;7;;;;;;7;;0;3;0;4
855049;8470008550494;SUPO GLIC VILARDELL AD 18 UN;14;1;1;1;1;1;0;2;1;2;1;2;1;;2025;14;;;;;;14;;3;2;5;4
829804;8470008298044;SUPOSITORIOS DE GLICERINA ROVI LACTANTES 0,672 g 10 SUPOSITORIOS;1;0;0;0;0;0;0;0;0;0;0;1;0;;2025;1;;;;;;1;;0;0;0;1
192193;8470001921932;SUPRADYN ENERGY 50+ ANTIOX90CO;3;0;0;0;1;0;0;0;1;0;0;0;1;;2025;3;;;;;;3;;0;1;1;1
396879;8470003968799;SUPRADYN ENERGY 90 COMP;6;0;0;0;2;0;0;0;2;0;1;0;1;;2025;6;;;;;;6;;0;2;2;2
219017;8470002190177;SUPRADYN ENERGY DOBLE ACCION;2;0;0;2;0;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;2;0;0;0
206482;8470002064829;SUPRADYN ENERGY EFERV 15 COMP;2;2;0;0;0;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;2;0;0;0
166791;8470001667915;SUPRADYN ENERGY EXTRA 30 COMP;3;0;0;0;0;0;0;2;0;0;0;0;1;;2025;3;;;;;;3;;0;0;2;1
177058;8470001770585;SUPRADYN ENERGY EXTRA 60 COMP;4;1;0;0;0;0;1;0;1;0;1;0;0;;2025;4;;;;;;4;;1;1;1;1
175824;8470001758248;SUPRADYN GAMA 50+ ANTIOX 30CO;6;0;0;0;0;0;1;0;1;0;2;0;2;;2025;6;;;;;;6;;0;1;1;4
195277;8470001952776;SUPRADYN MEMORIA +50 30 COMP;4;0;0;0;0;0;0;0;1;1;1;0;1;;2025;4;;;;;;4;;0;0;2;2
BAYER286;BAYER286;SUPRADYN MEMORY +50 90 COM;1;0;0;0;0;0;0;1;0;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
817353;8470008173532;SUTRIL 5 MG 30 COMP;6;0;0;0;0;0;1;0;1;3;1;0;0;;2025;6;SUTRIL 5MG 30 COMPRIMIDOS;FERRER INTERNACIONAL S.A.;TORASEMIDA;ALTA;;6;;0;1;4;1
203119;8470002031197;SUTURA STERI-STRIP 3M 12X100;1;0;0;0;0;0;0;0;0;0;0;0;1;;2025;1;;;;;;1;;0;0;0;1
206935;8470002069350;SV STIMUNEX DEFENS FORTE 14SOB;4;0;0;0;0;1;0;0;0;0;1;0;2;;2025;4;;;;;;4;;0;1;0;3
FARL8675;FARL8675;SWEETSIN PIRULETA SA 200U;302;0;0;0;0;2;0;0;200;0;100;0;0;;2025;302;;;;;;302;;0;2;200;100
723307;8470007233077;SYMBICORT 1604.5MCG 120 DOS;43;5;2;4;1;2;2;4;5;4;6;2;6;;2025;43;SYMBICORT 160 MICROGRAMOS/4,5 MICROGRAMOS/INHALACION SUSPENSION PARA INHALACION EN ENVASE A PRESION, 1 inhalador de 120 dosis;ASTRAZENECA FARMACEUTICA SPAIN, S.A;FORMOTEROL FUMARATO DIHIDRATO,BUDESONIDA;ALTA;;43;;11;5;13;14
728894;8470007288947;SYMBICORT 802.25 120 DOSIS;1;1;0;0;0;0;0;0;0;0;0;0;0;;2025;1;SYMBICORT 80 MICROGRAMOS/2,25 MICROGRAMOS/INHALACION SUSPENSION PARA INHALACION EN ENVASE A PRESION, 1 inhalador de 120 dosis;ASTRAZENECA FARMACEUTICA SPAIN, S.A;FORMOTEROL FUMARATO DIHIDRATO,BUDESONIDA;ALTA;;1;;1;0;0;0
723311;8470007233114;SYMBICORT TURBUHA 804.5 120DO;2;0;0;0;0;0;0;0;2;0;0;0;0;;2025;2;SYMBICORT TURBUHALER 80 microgramos/4,5 microgramos/INHALACION  POLVO PARA INHALACION , 1 inhalador de 120 dosis;ASTRAZENECA FARMACEUTICA SPAIN, S.A;FORMOTEROL FUMARATO DIHIDRATO,BUDESONIDA;ALTA;;2;;0;0;2;0
723314;8470007233145;SYMBICORT TURBUHAL 160 120 DO;35;3;0;4;2;4;1;5;3;4;4;3;2;;2025;35;SYMBICORT TURBUHALER 160 microgramos/4,5 microgramos/INHALACION  POLVO PARA INHALACION , 1 inhalador de 120 dosis;ASTRAZENECA FARMACEUTICA SPAIN, S.A;FORMOTEROL FUMARATO DIHIDRATO,BUDESONIDA;ALTA;;35;;7;7;12;9
204993;8470002049932;SYMBIORAM GO 10 STICKS 1.5G;2;1;1;0;0;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;2;0;0;0
198355;8470001983558;SYMBIORAM GOTAS 7.5ML;10;0;1;2;1;3;1;0;0;0;0;1;1;;2025;10;;;;;;10;;3;5;0;2
156652;8470001566522;SYMBIORAN 2.5 G 12 SOBRES;6;1;0;0;1;0;0;2;0;1;0;0;1;;2025;6;;;;;;6;;1;1;3;1
831115;8470008311156;SYNALAR NASAL INF GOT 15 ML;1;0;0;0;0;0;0;0;0;0;0;1;0;;2025;1;;;;;;1;;0;0;0;1
831123;8470008311231;SYNALAR NASAL NEBUL 15 ML;5;2;0;1;0;0;1;1;0;0;0;0;0;;2025;5;;;;;;5;;3;1;1;0
831131;8470008311316;SYNALAR OTICO GOT 10 ML;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
832899;8470008328994;SYNALAR RECTAL SIMPLE CR 30 G;8;0;1;1;0;0;0;0;0;1;3;0;2;;2025;8;;;;;;8;;2;0;1;5
779702;8470007797029;SYNALAR RECTAL SIMPLE CR 60 G;2;0;0;0;1;0;0;0;0;1;0;0;0;;2025;2;;;;;;2;;0;1;1;0
706803;8470007068037;SYNJARDY 12.5MG1000MG 60 COMP;4;2;0;1;0;0;1;0;0;0;0;0;0;;2025;4;Synjardy 12,5mg/1000mg comprimidos recubiertos con pelicula 60 comprimdios;BOEHRINGER INGELHEIM ESPAÑA, S.A.;EMPAGLIFLOZINA,METFORMINA HIDROCLORURO;ALTA;;4;;3;1;0;0
706806;8470007068068;SYNJARDY 5MG1000MG 60 COMP;11;0;0;0;1;1;1;1;1;1;2;2;1;;2025;11;Synjardy 5mg/1000mg comprimidos recubiertos con pelicula 60 comprimdios;BOEHRINGER INGELHEIM ESPAÑA, S.A.;EMPAGLIFLOZINA,METFORMINA HIDROCLORURO;ALTA;;11;;0;3;3;5
730618;8470007306184;SYRACERIN 0.5+20 MGML SOL60ML;2;0;0;0;0;0;0;0;1;1;0;0;0;;2025;2;SYRACERIN 0,5 MG/G + 20 MG/G SOLUCION CUTANEA, 1 frasco de 60 ml;MIBE PHARMA ESPAÑA, S.L.;SALICILICO ACIDO,BETAMETASONA DIPROPIONATO;ALTA;;2;;0;0;2;0
204458;8470002044586;SYSTANE COMPLETE 10ML SIN CONS;12;0;1;1;0;2;2;1;3;1;0;0;1;;2025;12;;;;;;12;;2;4;5;1
165716;8470001657169;SYSTANE GEL DROPS 10 ML;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;;;;;;1;;0;0;1;0
201627;8470002016279;SYSTANE HIDRATACION 10ML SCON;12;1;1;1;0;0;1;0;1;2;2;2;1;;2025;12;;;;;;12;;3;1;3;5
169450;8470001694508;SYSTANE TOALLITAS 30 UD;4;0;0;1;0;0;0;0;1;0;1;0;1;;2025;4;;;;;;4;;1;0;1;2
154234;8470001542342;SYSTANE ULTRA COLI 10 ML;8;3;0;0;0;0;0;0;0;4;0;1;0;;2025;8;;;;;;8;;3;0;4;1
175697;8470001756978;SYSTANE ULTRA PL HI UD 0.7ML30;8;1;0;0;0;0;0;0;1;3;1;0;2;;2025;8;;;;;;8;;1;0;4;3
165715;8470001657152;SYSTANE ULTRA UD 30 UN 0.7 ML;7;0;0;0;0;1;1;1;0;2;1;1;0;;2025;7;;;;;;7;;0;2;3;2
709830;8470007098300;TADALAFILO COMBIX 10MG 4COMP;7;0;0;0;0;3;0;1;0;1;0;2;0;;2025;7;;;;;;7;;0;3;2;2
709834;8470007098348;TADALAFILO COMBIX 20MG 8COMP;2;0;0;0;0;0;0;0;0;1;1;0;0;;2025;2;;;;;;2;;0;0;1;1
723873;8470007238737;TADALAFILO NORMON 10MG 4COM;13;5;3;4;0;0;0;0;0;0;1;0;0;;2025;13;;;;;;13;;12;0;0;1
723878;8470007238782;TADALAFILO NORMON 20MG 12COM;3;0;0;1;0;1;0;0;1;0;0;0;0;;2025;3;;;;;;3;;1;1;1;0
723877;8470007238775;TADALAFILO NORMON 20MG 8COM;11;2;1;1;2;1;1;1;0;1;1;0;0;;2025;11;;;;;;11;;4;4;2;1
723883;8470007238836;TADALAFILO NORMON 5MG 28COM;19;4;4;0;1;2;0;0;2;1;0;3;2;;2025;19;;;;;;19;;8;3;3;5
186475;8470001864758;TALCO PERFUMADO FARLINE 200GR;4;0;0;1;1;0;0;2;0;0;0;0;0;;2025;4;;;;;;4;;1;1;2;0
156228;8470001562289;TALONERA COMFORSIL DESCAN L 2U;1;0;0;0;0;0;0;1;0;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
163412;8470001634122;TALQUISTINA CR 100 ML;7;0;0;0;0;0;3;2;1;0;1;0;0;;2025;7;;;;;;7;;0;3;3;1
158655;8470001586551;TALQUISTINA CR 50 ML;5;0;1;0;0;1;1;2;0;0;0;0;0;;2025;5;;;;;;5;;1;2;2;0
208872;8470002088726;TALQUISTINA CR HIDRATANTE400ML;3;0;2;0;0;0;1;0;0;0;0;0;0;;2025;3;;;;;;3;;2;1;0;0
189317;8470001893178;TALQUISTINA LOCION 200 ML;1;0;0;0;0;0;0;1;0;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
152729;8470001527295;TALQUISTINA POLVO 50G;5;0;0;1;0;1;2;0;0;0;0;0;1;;2025;5;;;;;;5;;1;3;0;1
659889;8470006598894;TAMIFLU 30 MG 10 CAPS DURAS;2;1;0;0;0;0;0;0;0;0;1;0;0;;2025;2;;;;;;2;;1;0;0;1
778779;8470007787792;TAMIFLU 75 MG 10 CAPS DURAS;5;1;0;1;2;0;0;0;0;0;1;0;0;;2025;5;;;;;;5;;2;2;0;1
864587;8470008645879;TAMOXIFENO CINFA 20 MG 30 COMP;2;0;0;1;0;0;1;0;0;0;0;0;0;;2025;2;TAMOXIFENO CINFA 20MG 30 COMPRIMIDOS EFG;CINFA S.A.;TAMOXIFENO CITRATO;ALTA;;2;;1;1;0;0
864678;8470008646784;TAMOXIFENO CINFA 20 MG 60 COMP;10;1;1;1;0;2;0;1;1;0;1;1;1;;2025;10;TAMOXIFENO CINFA 20MG 60 COMPRIMIDOS EFG;CINFA S.A.;TAMOXIFENO CITRATO;ALTA;;10;;3;2;2;3
178803;8470001788030;TAMPAX COMPACK PEARL SUPER 16;2;0;1;0;1;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;1;1;0;0
178802;8470001788023;TAMPAX COMPACK PEARL SUPERPL16;3;1;1;0;0;0;0;0;0;0;1;0;0;;2025;3;;;;;;3;;2;0;0;1
178804;8470001788047;TAMPAX COMPAK PEARL REGULAR16;4;0;1;0;0;0;0;0;0;1;1;1;0;;2025;4;;;;;;4;;1;0;1;2
179177;8470001791771;TAMPAX COMPAK SUPERPLUS 26;3;0;0;1;1;0;0;0;1;0;0;0;0;;2025;3;;;;;;3;;1;1;1;0
652848;8470006528488;TAMSULOSINA CINFA 0.4MG 30CAPS;61;7;5;8;3;4;6;2;5;6;5;5;5;;2025;61;TAMSULOSINA CINFA 0,4MG 30 CAPS DUR LIBE MODIF EFG;CINFA S.A.;TAMSULOSINA HIDROCLORURO;ALTA;;61;;20;13;13;15
658338;8470006583388;TAMSULOSINA NORMON 0.4MG 30CAP;25;1;0;3;1;2;0;3;4;3;3;2;3;;2025;25;TAMSULOSINA NORMON 0,4 mg capsulas duras de liberacion modificada, 30 capsulas;NORMON S.A.;TAMSULOSINA HIDROCLORURO;ALTA;;25;;4;3;10;8
685700;8470006857007;TAMSULOSINA NORMON 0.4MG 30COM;39;2;4;6;4;1;3;4;4;2;3;2;4;;2025;39;TAMSULOSINA NORMON 0,4 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 30 comprimidos;NORMON S.A.;TAMSULOSINA HIDROCLORURO;ALTA;;39;;12;8;10;9
652661;8470006526613;TAMSULOSINA RATIO 0.4MG 30CAPS;12;1;1;1;2;0;1;2;1;0;2;1;0;;2025;12;TAMSULOSINA RATIOPH 0,4MG 30 CAPS DUR LIB MODI EFG;TEVA PHARMA, S.L.U;TAMSULOSINA HIDROCLORURO;ALTA;;12;;3;3;3;3
681291;8470006812914;TAMSULOSINA RE CINFA 0.4MG30CO;18;1;0;0;1;0;1;2;2;3;3;1;4;;2025;18;TAMSULOSINA CINFA 0,4 mg, COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 30 comprimidos;CINFA S.A.;TAMSULOSINA HIDROCLORURO;ALTA;;18;;1;2;7;8
