Codigo_Nacional;Nombre;TIPO;ATC;LABORATORIO;PVP_CIMA
330671;BEPANTHOL PDA PROT BEBE 50 G;PARAFARMACIA;"";"";""
331868;MEDIA FARMALASTIC COR NOR MD;PARAFARMACIA;"";"";""
331876;MEDIA FARMALASTIC COR NOR PQ;PARAFARMACIA;"";"";""
333518;HIPOSUDOL ROLL ON 50ML;PARAFARMACIA;"";"";""
333898;PARCHES CALLOS SCHURZ;PARAFARMACIA;"";"";""
333914;ANILLOS CALLOS SCHURZ REDONDO;PARAFARMACIA;"";"";""
335844;ENFAMIL 1 PREMIUM 800 GR;PARAFARMACIA;"";"";""
337922;ESPARAD LEUKOPLAST RS 5 X 2.5;PARAFARMACIA;"";"";""
339408;ENVASE DE RECOGIDA DE MUESTRAS ACOFAR 1 UNIDAD;PARAFARMACIA;"";"";""
339812;PON EMO COLAGENO 1000 ML;PARAFARMACIA;"";"";""
340562;AQUILEA TRANQUIL 40 SOBR;PARAFARMACIA;"";"";""
342199;OLIOVITA 60CAP;PARAFARMACIA;"";"";""
342261;PERIO AID COLUT MANTENIM 500;PARAFARMACIA;"";"";""
342907;ZUECO HANKSHOES MICROMAS AZ 40;PARAFARMACIA;"";"";""
345082;FOTOULTRA ISDIN F90 ULT CR 50;PARAFARMACIA;"";"";""
345199;DERCOS CHAMPU ANTICAS-GRAS 200;PARAFARMACIA;"";"";""
345819;KLORANE CHAMPU SECO AVENA 150;PARAFARMACIA;"";"";""
348466;CEPILLO VITIS MONOTIP;PARAFARMACIA;"";"";""
348565;ALCOHOL 96´┐¢ ACOFAR 1 FRASCO 250 ml;PARAFARMACIA;"";"";""
350868;MANZANILLA DUL LEONESA 10BOLS;PARAFARMACIA;"";"";""
353358;BIE 3 ROOIBOS NARAN 25 BOLS;PARAFARMACIA;"";"";""
355107;NUTRIBEN CR ARROZ 300 G;PARAFARMACIA;"";"";""
358598;DERMAPLAST ACTIVE SPORT TAPE;PARAFARMACIA;"";"";""
365502;ENRELAX SEDO RELAJ 20 BOLS;PARAFARMACIA;"";"";""
365742;ANTIPIOX LOCION ANTIPIOJOS 150 ML;PARAFARMACIA;"";"";""
368100;NIDINA 2 800G;PARAFARMACIA;"";"";""
369777;NUTRIBEN TERNERA CON VERDURA 1 POTITO GRANDOTE 250 g;PARAFARMACIA;"";"";""
370429;TAPONES OIDOS NOTON AGUA 2 UN;PARAFARMACIA;"";"";""
370528;BEPANTHOL CREMA 30 GR;PARAFARMACIA;"";"";""
370601;NEUSC P ROSA PASTILLA;PARAFARMACIA;"";"";""
374116;TIRITAS PLAST 100X6 CM;PARAFARMACIA;"";"";""
376905;ARKOCAPSULAS GLUCOMANANO 80CAP;PARAFARMACIA;"";"";""
379172;CUCHARA NUK MAGIC 2 UN;PARAFARMACIA;"";"";""
379743;JGA-AGUJA ICOSTERIL 20 ML 40X8;PARAFARMACIA;"";"";""
380865;GERMISDIN 1000 ML;PARAFARMACIA;"";"";""
380899;ISDIN AFTER SUN 200 ML;PARAFARMACIA;"";"";""
382127;SENSILUBE DUREX LUBRICANT 40ML;PARAFARMACIA;"";"";""
384032;CUCHARA SUAVINEX INFANTIL 2 UN;PARAFARMACIA;"";"";""
384040;HILO DENTAL ORAL-B FLUOR-MENTA;PARAFARMACIA;"";"";""
385740;GERMINAL ACCION INMEDIATA AMP;PARAFARMACIA;"";"";""
390500;ANTHELIOS CONT FLUI COL50+ 50;PARAFARMACIA;"";"";""
392613;HYALU B5 SERUM OJOS 15 ML;PARAFARMACIA;"";"";""
394429;SQUANORM ZINC LOCION 200 ML;PARAFARMACIA;"";"";""
395715;MERITENE VAINILLA INST 15 SOB;PARAFARMACIA;"";"";""
398909;GLUCOSPORT COMPLET 20 AMP BEB;PARAFARMACIA;"";"";""
399402;MUSTELA ACEITE MASAJE BEBE 100;PARAFARMACIA;"";"";""
400079;MEDIA COR CPU C.F BG T.M 1UD;PARAFARMACIA;"";"";""
400096;LAMINA CERAPLUS AR45 13X25MM5U;PARAFARMACIA;"";"";""
411314;MEDIA LARGA FTE BLOND P.A T.M;PARAFARMACIA;"";"";""
417303;VENDA CAMBRIC LUSAN 10X10;PARAFARMACIA;"";"";""
434985;ESPARAD LEUKOPOR 5X2.5;PARAFARMACIA;"";"";""
441444;MU´┐¢EQUERA FARMALASTIC PQ;PARAFARMACIA;"";"";""
441451;MU´┐¢EQUERA FARMALASTIC MD;PARAFARMACIA;"";"";""
441469;MU´┐¢EQUERA FARMALASTIC GD;PARAFARMACIA;"";"";""
442657;CODERA VENTUBEL T 1;PARAFARMACIA;"";"";""
451989;BOLSA ORINA RECO LISUBEL 2L30U;PARAFARMACIA;"";"";""
456269;PANTY PREMAMA C.FUERTE BG T.1;PARAFARMACIA;"";"";""
456277;PANTY PREMAMA C.FUERTE BG T.2;PARAFARMACIA;"";"";""
458117;CONVAMAX SUPERABS NADH 15X15;PARAFARMACIA;"";"";""
460261;INCOPACK ANAT DIA 80 UN;PARAFARMACIA;"";"";""
462515;LINDOR ANAT EL SNOCH GD 80 UN;PARAFARMACIA;"";"";""
462887;BOLSA ORINA PIERNA BE 500CC30U;PARAFARMACIA;"";"";""
463380;COLOPLAST SIST IRRIGAC R 12830;PARAFARMACIA;"";"";""
463711;MEDIA FARMALAS COR FTE PQ;PARAFARMACIA;"";"";""
463794;PANTY FARMALASTIC FTE PQ;PARAFARMACIA;"";"";""
463984;ORLYS PANTS DIA PEQUE´┐¢O 40 UDS;PARAFARMACIA;"";"";""
464362;COLOPLAST MANGAS CONSEAL 12836;PARAFARMACIA;"";"";""
471243;INCOPACK PANT TG DIA 80;PARAFARMACIA;"";"";""
471482;INCOPACK PANT TM NOCHE 80;PARAFARMACIA;"";"";""
471615;INCOPACK RECT SNOCH ULT-80;PARAFARMACIA;"";"";""
471920;SERENITY SLIP T XGR 80UDS DIA;PARAFARMACIA;"";"";""
476242;ABS PANTS SNOCHE MEDIANO 80UI;PARAFARMACIA;"";"";""
478321;INCOPACK PANT TM DIA 80;PARAFARMACIA;"";"";""
478578;ALLEVYN GENTLE 10X10 3UN;PARAFARMACIA;"";"";""
480277;URGOCLEAN AG 15X15 3UD;PARAFARMACIA;"";"";""
482471;SERENITY SENSE PANTS M DIA 80U;PARAFARMACIA;"";"";""
483008;SERENITY SENSE PANTS M NOCH80U;PARAFARMACIA;"";"";""
484006;ALGODON APOSAN ARROLL PURO1000;PARAFARMACIA;"";"";""
486308;SERENITY SLIP T XGR 80UD SNOCH;PARAFARMACIA;"";"";""
488353;APOSAN GASA MEDIO METRO;PARAFARMACIA;"";"";""
489039;MEDIA FARMAL FT LAR BLON PQ;PARAFARMACIA;"";"";""
490748;LINDOR ANAT EL NOCH GD 80UN;PARAFARMACIA;"";"";""
491118;OPTICLUDE PLUS 20 PARCHES GD;PARAFARMACIA;"";"";""
492314;MASTER AID ORTOP SKIN JUN 20U;PARAFARMACIA;"";"";""
492991;CALCETIN FARMALAS FTE NE EG;PARAFARMACIA;"";"";""
493980;NEVOO PASTILLERO PALERMO 3;PARAFARMACIA;"";"";""
495804;CP CVX CR MIDI OP KIT 45MM;PARAFARMACIA;"";"";""
496018;URGOSTART PLUS 15X15 3 APOS;PARAFARMACIA;"";"";""
496067;AQUACEL AG 15X14.5 3 APOSITOS;PARAFARMACIA;"";"";""
498121;MEDIA LARGBLON C.F BG T.P 1UD;PARAFARMACIA;"";"";""
498147;MEDIA LARGBLON C.F BG T.G 1UD;PARAFARMACIA;"";"";""
498154;MEDIA LARGBLON C.F BG T.EG 1U;PARAFARMACIA;"";"";""
498857;SERENITY SLIP T MED 80UD NOCH;PARAFARMACIA;"";"";""
499657;VENDA COHES FARMAL BG 4.5MX10CM;PARAFARMACIA;"";"";""
501965;DAMIRA 2000 400 G;PARAFARMACIA;"";"";""
502468;NUTAVANT FIBRA VAIN 250 1X24;PARAFARMACIA;"";"";""
502906;FORTIMEL 1.5KCAL PLAT200ML1X24;PARAFARMACIA;"";"";""
504296;FORTIMEL COMPACT VAINILL24X125;PARAFARMACIA;"";"";""
504327;NUTAVANT ESPESANTE BOTE 250G;PARAFARMACIA;"";"";""
504649;FRESUBIN RENAL VAIN 24X200ML;PARAFARMACIA;"";"";""
504677;TDIET HP SIN FIB VAIN 24X200ML;PARAFARMACIA;"";"";""
504721;FRESUBIN ENERG DR MULT24X200ML;PARAFARMACIA;"";"";""
504724;FRESUBIN THICKENED MUL24X200ML;PARAFARMACIA;"";"";""
504939;FRESUBIN ESPESANTE NEUTRO 150G;PARAFARMACIA;"";"";""
505091;BI1 ALISENOC VAIN 36X200ML;PARAFARMACIA;"";"";""
505173;ENSURE PLUS ADVAN MULT30X220ML;PARAFARMACIA;"";"";""
505221;MERITENE CLINICAL CAFE24X200ML;PARAFARMACIA;"";"";""
505263;NUTRIBEN ARROZ HIDROL 400G;PARAFARMACIA;"";"";""
505272;VSTART ADV MULT3 32X200ML;PARAFARMACIA;"";"";""
505290;MERITENE CLINICAL NEUT24X200ML;PARAFARMACIA;"";"";""
505628;MERITENE CLINI EXT PRO24X200ML;PARAFARMACIA;"";"";""
505667;FORTIMEL DIAB PRO MULT24X200ML;PARAFARMACIA;"";"";""
570017;CLAVUBAY SABOR 400/100 mg 20 COMPRIMIDOS PARA PERROS;PARAFARMACIA;"";"";""
570235;ADVANTIX 4-10 KG 4 PIPETAS;PARAFARMACIA;"";"";""
570237;ADVANTIX 10-25 KG 4 PIPETAS;PARAFARMACIA;"";"";""
570829;EQ-ZONA 16 SOBRES 5 GRAMOS;PARAFARMACIA;"";"";""
570972;METACAM 0.5MGML 15ML SUS ORAL;PARAFARMACIA;"";"";""
571007;FRONTLINE COMBO GATO 3 PIPETAS;PARAFARMACIA;"";"";""
571030;FRONTLINE SPRAY 100 ML;PARAFARMACIA;"";"";""
571045;NICILAN 20050 MG 1 CAJAX12COM;PARAFARMACIA;"";"";""
571330;ITRAFUNGOL 10 MG SOL.ORAL 52ML;PARAFARMACIA;"";"";""
571737;OPTIMMUNE PDA 3.5 G VET;PARAFARMACIA;"";"";""
573406;MELOXIDYL 1.5 MGML 10 ML;PARAFARMACIA;"";"";""
574202;CLAVASEPTIN 50MG 10 COMP;PARAFARMACIA;"";"";""
575266;PANACUR 250 MG 10 COM;PARAFARMACIA;"";"";""
575269;PANACUR 500 MG 10 COM;PARAFARMACIA;"";"";""
575349;SCALIBOR 0.76 G PERRO PEQUE´┐¢O;PARAFARMACIA;"";"";""
575990;PREVICOX MASTIC 227MG 10COMP;PARAFARMACIA;"";"";""
576285;CERENIA 24 MG 4 COM;PARAFARMACIA;"";"";""
578286;VERAFLOX SOL. ORAL 15 ML GATOS;PARAFARMACIA;"";"";""
578392;BANACEP 20 MG 56 COM;PARAFARMACIA;"";"";""
578403;SERESTO COLLAR PERRO > 8 KG;PARAFARMACIA;"";"";""
578932;KESIUM 20050 MG 8 COM PERRO;PARAFARMACIA;"";"";""
579294;SEMFORTAN 1X10ML PERRO Y GATO;PARAFARMACIA;"";"";""
579537;CARDISURE 5 MG 100 COM;PARAFARMACIA;"";"";""
581021;KESIUM 500125 MG 12 COM PERRO;PARAFARMACIA;"";"";""
582265;LIBEO FUROSEMIDA VET 10MG 120C;PARAFARMACIA;"";"";""
582393;BRAVECTO PERRO 4.5-10 KG 1 COM;PARAFARMACIA;"";"";""
582396;BRAVECTO PERRO 10-20 KG 1 COM;PARAFARMACIA;"";"";""
582399;BRAVECTO PERRO 20-40 KG 1 COM;PARAFARMACIA;"";"";""
583361;PEDEROL SPRAY 20 MGG 250 ML;PARAFARMACIA;"";"";""
583531;ADOCAM 1,5 mg/ml SUSPENSION ORAL PARA PERROS 1 FRASCO 10 ml;PARAFARMACIA;"";"";""
583692;FRONTLINE TRI-ACT 10-20KG 3PIP;PARAFARMACIA;"";"";""
583726;MILPRO GATOS 16MG40MG 4 COM;PARAFARMACIA;"";"";""
583808;FUNGICONAZOL 400MG 10COMP;PARAFARMACIA;"";"";""
583922;FUROSORAL 10MG 50COMP;PARAFARMACIA;"";"";""
584174;AMOXIBACTIN 50MG 10 COM;PARAFARMACIA;"";"";""
584187;AMOXIBACTIN 250 MG 10 COM;PARAFARMACIA;"";"";""
584200;AMOXIBACTIN 500 MG 10 COM;PARAFARMACIA;"";"";""
584275;NEXGARD SPECTRA 30-60 KG 3 COM;PARAFARMACIA;"";"";""
584848;MELOXIDYL GATO 0.5 MGML 5 ML;PARAFARMACIA;"";"";""
585224;CEFASEPTIN 750 MG 12 COMPRIMID;PARAFARMACIA;"";"";""
585585;UPCARD 3 MG 30 COM;PARAFARMACIA;"";"";""
585931;CEFABACTIN 500 MG 10 COM;PARAFARMACIA;"";"";""
586189;RECICORT 20ML GOTAS OTICAS;PARAFARMACIA;"";"";""
586636;DOXYBACTIN 50 MG 10 COM;PARAFARMACIA;"";"";""
586640;DOXYBACTIN 200MG 10 COM;PARAFARMACIA;"";"";""
586666;OPHTOCYCLINE POMADA 10MGG 5G;PARAFARMACIA;"";"";""
587364;CORTAVANCE 0.58MGML 76ML HDPE;PARAFARMACIA;"";"";""
587728;CLINDABACTIN PG 55 MG 10 COM;PARAFARMACIA;"";"";""
588009;METROVIS PERRO GAT 100MG 10COM;PARAFARMACIA;"";"";""
588015;METROVIS PERRO GAT 250MG 10COM;PARAFARMACIA;"";"";""
588021;METROVIS PERRO 750MG 8COM;PARAFARMACIA;"";"";""
588406;ONSIOR 10 MG 30 COM;PARAFARMACIA;"";"";""
589409;CYLANIC 250 62.5MG 10COMP;PARAFARMACIA;"";"";""
589460;VETBROMIDE 600 mg 60 COMPRIMIDOS PARA PERROS;PARAFARMACIA;"";"";""
589612;APOQUEL MASTICABLE 16MG 20CPD;PARAFARMACIA;"";"";""
590115;ADTAB 48 MG GATOS 2-8 KG 1 CPD;PARAFARMACIA;"";"";""
590124;ADTAB 225MG PERR 5.5-11KG 1CPD;PARAFARMACIA;"";"";""
590388;CLAVUSAN 5012.5 MG 10 COMPR;PARAFARMACIA;"";"";""
590398;CLAVUSAN 500 mg + 125 mg 10 COMPRIMIDOS PERROS;PARAFARMACIA;"";"";""
591970;ZENRELIA TAB 15MG X30BLCD GQ;PARAFARMACIA;"";"";""
616466;BUPIVAC INYECT 0.50%100A10ML(H;MEDICAMENTO;N01B;B Braun Medical S.A.;""
622555;SOLUC LACT RINGER HART10X500ML;MEDICAMENTO;B05B;B Braun Medical S.A.;""
635656;CLORURO CALCICO 10% 10ML 100UD;MEDICAMENTO;B05X;B Braun Medical S.A.;""
650151;TORASEMIDA STADA 5 MG 30 COM;MEDICAMENTO;C03C;Laboratorio Stada S.L.;""
650242;PDA ANTIBIOTICA LIADE 15 G;MEDICAMENTO;D06A;Laboratorio Farmaceutico S.I.T. - Specialita' Igienico Terapeutiche S.R.L.;""
650438;TANTUM VERDE LIMON 20 PAST;MEDICAMENTO;R02A;Angelini Pharma Espana S.L.;""
650583;FLUCONAZOL NORMON 50 MG 7 CAP;MEDICAMENTO;J02A;Laboratorios Normon S.A.;""
650607;VALSARTAN HCTZSAND16012.5MG28;MEDICAMENTO;C09D;Sandoz Farmaceutica S.A.;""
650763;VALSARTAN SANDOZ 80 MG 28 COM;MEDICAMENTO;C09C;Sandoz Farmaceutica S.A.;""
650902;ANTICATARRAL EDIGEN 20 SOBR;MEDICAMENTO;N02B;Aristo Pharma Iberia S.L.;""
650915;REMINYL 8 MG 28 CAPS;MEDICAMENTO;N06D;Essential Pharma Limited;""
650916;REMINYL 16 MG 28 CAPS;MEDICAMENTO;N06D;Essential Pharma Limited;""
651321;CITALOPRAM NORMON 20 MG 28 CO;MEDICAMENTO;N06A;Laboratorios Normon S.A.;""
651350;RISPERIDONA CINFA 1MG 60COM;MEDICAMENTO;N05A;Laboratorios Cinfa S.A.;""
651444;PAZITAL 37.5325 MG 60 COMP;MEDICAMENTO;N02A;Grünenthal Pharma S.A.;""
651460;SIMVASTATINA RATIO 20 MG 28 CO;MEDICAMENTO;C10A;Teva Pharma S.L.U.;""
652442;VAQTA 25U0.5ML 1JGA + 2AGJ IN;MEDICAMENTO;J07B;Laboratorios Abello S.A.;""
652661;TAMSULOSINA RATIO 0.4MG 30CAPS;MEDICAMENTO;G04C;Teva Pharma S.L.U.;""
652890;AZITROMICINA TEVA 250 MG 6 COM;MEDICAMENTO;J01F;Teva Pharma S.L.U.;""
653049;NITROFIX 5MG 30 PARCH TRANS;MEDICAMENTO;C01D;Arafarma Group S.A.;""
653282;CETIRIZINA RATIO 10MG 20COM;MEDICAMENTO;R06A;Teva Pharma S.L.U.;""
653405;DENVAR 100 MG SUSP 100 ML;MEDICAMENTO;J01D;Merck S.L.;""
653423;DIPRODERM 0.05% CR 30 G;MEDICAMENTO;D07A;Organon Salud S.L.;""
653424;DIPRODERM 0.05% PDA 30 G;MEDICAMENTO;D07A;Organon Salud S.L.;""
653694;POSTINOR 1500 MCG 1 COMP;MEDICAMENTO;G03A;Gedeon Richter Plc.;""
653751;GLIMEPIRIDA NORMON 4 MG 30 COM;MEDICAMENTO;A10B;Laboratorios Normon S.A.;""
653788;VENLAFAXINA NORMON 37.5MG 60CO;MEDICAMENTO;N06A;Laboratorios Normon S.A.;""
653886;ZUANTRIP 0.4 MG 30 CAPS;MEDICAMENTO;G04C;Gp Pharm S.A.;""
653935;NEUPRO 2 MG 28 PARCHES;MEDICAMENTO;N04B;Ucb Pharma;""
654112;COLCHIMAX 60 COMP;MEDICAMENTO;M04A;Seid S.A.;""
654400;SO´┐¢ODOR 10 COMP;MEDICAMENTO;N05C;Laboratorios Urgo S.L.;""
654402;DUOTRAV 40 MCG COLI 2.5 ML;MEDICAMENTO;S01E;Novartis Europharm Limited;""
654435;GENOXAL 50 MG 20 COMP RECUBIER;MEDICAMENTO;L01A;Baxter S.L.;""
654683;FLUCONAZOL CINFA 150 MG 4 CAPS;MEDICAMENTO;J02A;Laboratorios Cinfa S.A.;""
654776;VYTORIN 10MG40MG 28 COM;MEDICAMENTO;C10B;Organon Salud S.L.;""
654805;LUMINAL 200 MG 10X1ML;MEDICAMENTO;N03A;Kern Pharma S.L.;""
654845;SEVIKAR HCT 401025 MG 28COM;MEDICAMENTO;C09D;Daiichi Sankyo Espana S.A.;""
654846;BALZAK PLUS 401025MG 28 CO;MEDICAMENTO;C09D;Menarini International Operations Luxembourg S.A.;""
655882;NUROFEN 400 MG 12 COMP REC;MEDICAMENTO;M01A;Reckitt Benckiser Healthcare S.A.;""
655891;DOXAZOSINA NEO STADA 4MG 28COM;MEDICAMENTO;C02C;Laboratorio Stada S.L.;""
656006;LIOFORA 0.023 MG 21 COMP;MEDICAMENTO;G03A;Bayer Hispania S.L.;""
656116;KONAKION PED 2 MG 5X0.2 ML;MEDICAMENTO;B02B;Cheplapharm Arzneimittel Gmbh;""
656238;GLUCOSAMINA CINFA 1500MG 30SOB;MEDICAMENTO;M01A;Laboratorios Cinfa S.A.;""
656560;MYSOLINE 250 MG 100 COMP;MEDICAMENTO;N03A;Serb;""
656585;WARTEC SOLU 3 ML;MEDICAMENTO;D06B;Phoenix Labs Unlimited Company;""
656636;PEITEL PDA 30 G;MEDICAMENTO;D07A;Galenicum Derma S.L.;""
656720;DEPRELIO 25 MG 30 CAPS;MEDICAMENTO;N06A;Laboratorio Estedi S.L.;""
656810;DIPROSALIC PDA. 30G;MEDICAMENTO;D07X;Organon Salud S.L.;""
658126;MOMETASONA KORH 0.1% SOL 60 ML;MEDICAMENTO;D07A;Korhispana S.L.;""
658198;NICOTINELL 14MG24H 14 PARCHES;MEDICAMENTO;N07B;Dr. Reddy'S Netherlands B.V.;""
658226;CLOBEX 500 MCGG CHAMPU 125 ML;MEDICAMENTO;D07A;Laboratorios Galderma S.A.;""
658270;ITNOGEN 2% GEL 60 G (MC);MEDICAMENTO;G03B;Advanz Pharma Limited;""
658583;FENDIVIA 12 MCGH 5 PARCHES;MEDICAMENTO;N02A;Istituto Gentili S.R.L.;""
658621;ASTEFOR 40030 MG 30 COMP;MEDICAMENTO;N02A;Farmasierra Laboratorios S.L.;""
658668;ADOLONTA RETARD 50 MG 20 COM;MEDICAMENTO;N02A;Grünenthal Pharma S.A.;""
658669;ADOLONTA RETARD 50 MG 60 COM;MEDICAMENTO;N02A;Grünenthal Pharma S.A.;""
658837;ALACAPSIN 0.075% CR 50 G;MEDICAMENTO;N01B;Alfasigma Espana S.L.;""
658970;OLANZAPINA STADA 5 MG 28CO;MEDICAMENTO;N05A;Laboratorio Stada S.L.;""
659075;FORMODUAL 1006 MCG 120 DOSIS;MEDICAMENTO;R03A;Chiesi España S.A.U.;""
659096;OLANZAPINA CINFA 2.5MG 28CO;MEDICAMENTO;N05A;Laboratorios Cinfa S.A.;""
659117;OLANZAPINA NORMON 10MG 28CO;MEDICAMENTO;N05A;Laboratorios Normon S.A.;""
659185;TRADONAL RETARD 50 MG 60 CAPS;MEDICAMENTO;N02A;Viatris Healthcare Limited;""
659329;RIGEVIDON 15030 MCG 21 COM;MEDICAMENTO;G03A;Gedeon Richter Iberica S.A.;""
659373;PERGOVERIS 150UI75UI 1 VIAL;MEDICAMENTO;G03G;Merck Europe B.V.;""
659698;BOREA 160 MG 30 COMP;MEDICAMENTO;L02A;Viatris Healthcare Limited;""
659726;CINFAMAR CAFEINA 10 COMP;MEDICAMENTO;R06A;Laboratorios Cinfa S.A.;""
659730;DIAZEPAN LEO 2 MG 30 COMP;MEDICAMENTO;N05B;Teofarma S.R.L.;""
659889;TAMIFLU 30 MG 10 CAPS DURAS;MEDICAMENTO;J05A;Roche Registration Gmbh;""
660082;ONDANSETRON NORMON 4 MG 6 COM;MEDICAMENTO;A04A;Laboratorios Normon S.A.;""
660104;INDAPAMIDA RET KERN 1.5MG 30CO;MEDICAMENTO;C03B;Kern Pharma S.L.;""
660392;ATORVASTATINA CINFA 80MG 28CO;MEDICAMENTO;C10A;Laboratorios Cinfa S.A.;""
660466;MAYESTA 10 MG 50 CAPS;MEDICAMENTO;D10B;Alfasigma Espana S.L.;""
660477;IBUPROFENO ARG KERN 600MG 40SO;MEDICAMENTO;M01A;Kern Pharma S.L.;""
660617;SEROQUEL PROLONG 300MG 60CO;MEDICAMENTO;N05A;Cheplapharm Arzneimittel Gmbh;""
660684;OSVAREN 435 mg/235 mg 180 COMPRIMIDOS RECUBIERTOS;MEDICAMENTO;V03A;Fresenius Medical Care Nephrologica Deutschland Gmbh;""
660697;IBUPROFENO ARG NORMO600MG20SO;MEDICAMENTO;M01A;Laboratorios Normon S.A.;""
660910;PULMICORT TURBUHAL 100MCG 200D;MEDICAMENTO;R03B;Astrazeneca Farmaceutica Spain S.A.;""
660933;LAMBDALINA 40 MGG CR 5 G;MEDICAMENTO;N01B;Isdin S.A.;""
660937;LAMBDALINA 40 MGG CR 30 G;MEDICAMENTO;N01B;Isdin S.A.;""
661219;PARACETAMOL QUALIG 1G 20 CO EF;MEDICAMENTO;N02B;Neuraxpharm Spain S.L.;""
661472;INDAPAMIDA RET CINF 1.5MG 30CO;MEDICAMENTO;C03B;Laboratorios Cinfa S.A.;""
661496;BOREA 160 MG 30 SOBR;MEDICAMENTO;L02A;Viatris Healthcare Limited;""
661502;FORTECORTIN 8 MG 30 COMP;MEDICAMENTO;H02A;Laboratorios Ern S.A.;""
661615;EKISTOL 100 MG 56 COMP;MEDICAMENTO;B01A;Lacer S.A.;""
661855;PLURALAIS 10 MG 28 COM;MEDICAMENTO;R03D;Laboratorios Alter S.A.;""
661974;VALSARTAN CINFA 80 MG 28 COMP;MEDICAMENTO;C09C;Laboratorios Cinfa S.A.;""
662064;SINGULAIR 5 MG 28 COMP;MEDICAMENTO;R03D;Organon Salud S.L.;""
662085;ZOMARIST 50 MG1000 MG 60 COMP;MEDICAMENTO;A10B;Novartis Europharm Limited;""
662096;PARACETAMOL TEVA 650 MG 20 COM;MEDICAMENTO;N02B;Teva Pharma S.L.U.;""
662442;EVIANA 0.5 MG0.1MG 28 COMP;MEDICAMENTO;G03F;Isdin S.A.;""
662711;RANEXA 375 MG 60 COMP;MEDICAMENTO;C01E;Menarini International Operations Luxembourg S.A.;""
663122;FERROPROTINA 80 MG 15 SOBR;MEDICAMENTO;B03A;Faes Farma S.A.;""
663544;PANTOPRAZOL CINFA 20M 28CO BLI;MEDICAMENTO;A02B;Laboratorios Cinfa S.A.;""
663756;MINOXIDIL VI´┐¢AS 5% SOL 180 ML;MEDICAMENTO;D11A;Laboratorios Vinas S.A.;""
663991;ACECLOFENACO NORMON 100MG 20CO;MEDICAMENTO;M01A;Laboratorios Normon S.A.;""
664078;ARICEPT 5 MG 28 COMP;MEDICAMENTO;N06D;Eisai Gmbh;""
664156;AMLODIPINO MABO BD 5 MG 30 CO;MEDICAMENTO;C08C;Mabo Farma S.A.;""
664160;ACOXXEL 60 MG 28 COMP;MEDICAMENTO;M01A;Organon Salud S.L.;""
664161;ACOXXEL 90 MG 28 COMP;MEDICAMENTO;M01A;Organon Salud S.L.;""
664443;ARKOCAPSULAS PASIFLORA 45 CAPS;MEDICAMENTO;N05C;Arkopharma Laboratorios S.A.U.;""
664617;FENTANILO MATRIX CINFA 50MC 5P;MEDICAMENTO;N02A;Laboratorios Cinfa S.A.;""
664714;SALAGEN 5 MG 84 COMP;MEDICAMENTO;N07A;Merus Labs Luxco Ii S.À.R.L.;""
664945;FAMCICLOVIR NORMON 125 MG 10CO;MEDICAMENTO;J05A;Laboratorios Normon S.A.;""
664952;ARKOCAPSULAS COLA CABALLO 100C;MEDICAMENTO;C03D;Arkopharma Laboratorios S.A.U.;""
665251;DORMIREL CINFA 25 MG 16 CO;MEDICAMENTO;R06A;Laboratorios Cinfa S.A.;""
665434;IRBESARTAN HCTZ NORMON 150MG28;MEDICAMENTO;C09D;Laboratorios Normon S.A.;""
665668;NICORETTE ICE MINT 2 MG 105 CH;MEDICAMENTO;N07B;Jntl Consumer Health (Spain) S.L.;""
665772;ELONVA 100 MCG 1 JGA 0.5 ML;MEDICAMENTO;G03G;Organon N.V.;""
665810;EFFERALGAN 30 mg/ml SOLUCION ORAL 1 FRASCO 90 ml;MEDICAMENTO;N02B;Upsa S.A.S.;""
665975;ENTACAPONA TEVA 200MG 100COM;MEDICAMENTO;N04B;Teva B.V.;""
666248;NUCLEO CMP FORTE 30 CAPS;MEDICAMENTO;M09A;Ferrer Internacional S.A.;""
667451;PREVENCOR 40 MG 28 COMP;MEDICAMENTO;C10A;Viatris Healthcare Limited;""
667572;INSUCOR 5MG 28COMP;MEDICAMENTO;C07A;Glenmark Arzneimittel Gmbh;""
668073;DROSURELLE DIARIO 28 COMP;MEDICAMENTO;G03A;Laboratorios Effik S.A.;""
669051;ZARATOR 40 MG 28 COMP;MEDICAMENTO;C10A;Viatris Healthcare Limited;""
669069;ZARATOR 20 MG 28 COMP;MEDICAMENTO;C10A;Viatris Healthcare Limited;""
669515;IMIGRAN INTRANASAL 20 MG 2 PUL;MEDICAMENTO;N02C;Glaxosmithkline S.A.;""
669523;IMIGRAN INTRANASAL 10 MG;MEDICAMENTO;N02C;Glaxosmithkline S.A.;""
669572;SERACTIL 400 MG 30 COMP;MEDICAMENTO;M01A;Laboratorios Gebro Pharma S.A.;""
669960;NEOBRUFEN 600 MG 40 SOBR EFERV;MEDICAMENTO;M01A;Viatris Healthcare Limited;""
671628;OVESTINON CR 15 G;MEDICAMENTO;G03C;Aspen Pharma Trading Limited;""
671976;CLEXANE 60 MG 2 JGAS;MEDICAMENTO;B01A;Sanofi Aventis S.A.;""
671996;CLEXANE 40MG4000UI 2JGAS 0.4ML;MEDICAMENTO;B01A;Sanofi Aventis S.A.;""
672001;HIBOR 7500 UI 0.3 ML 2 JGA;MEDICAMENTO;B01A;Laboratorios Farmaceuticos Rovi S.A.;""
